Diferenca de Golos da Equipa da Casa,Golos Marcados pela Equipa da Casa_5J,Golos Marcados pela Equipa Fora_5J,Golos Sofridos pela Equipa da Casa_5J,Golos Sofridos pela Equipa Fora_5J,Taxa de Vitorias da Equipa da Casa_10J,Taxa de Vitorias da Equipa Fora_10J,Posicao da Equipa da Casa na Liga,Posicao da Equipa Fora na Liga,Distancia Percorrida_Equipa Fora,Temperatura no Dia do Jogo,Numero de Espectadores,Golos da Equipa da Casa,Golos da Equipa Fora
3,1.818364918,1.391649724,1.137910391,0.409307218,0.375821501,0.150647073,5,17,723,21,13303,4,1
-7,1.826961808,2.880229245,-0.10286541,1.111139745,0.90320279,0.141557751,15,6,759,16,2085,2,9
-1,1.777202235,1.703586988,1.751200294,0.596165361,0.016698771,0.413516356,13,11,420,23,32310,1,2
0,1.341123277,0.603209097,1.027711881,1.586727662,0.662032834,0.833222766,13,5,631,14,37484,1,1
-2,1.117833569,1.33382415,1.785646961,1.284547892,0.424559676,0.169442898,11,5,231,19,38524,1,3
-1,1.795039882,1.3547199,1.527942304,1.397631922,0.133207661,0.259535985,17,9,805,21,39136,0,1
-1,1.895656268,1.80434487,1.228354561,1.312637005,0.866913043,0.389933655,1,15,678,10,10405,2,3
-1,1.878866896,0.55666737,1.368329715,2.149002737,0.08653293,0.286322975,15,19,996,19,1780,1,2
-1,1.889294994,1.558403942,1.563429165,2.563414152,0.237695596,0.043820357,19,10,973,24,4472,0,1
0,0.977980175,1.31812186,1.520478055,1.442589425,0.230816164,0.491382126,4,16,76,24,15299,0,0
1,1.168316989,0.911735927,1.456800811,1.206742427,0.249689866,0.257057844,8,15,379,10,33630,1,0
-2,2.250649891,1.576980598,1.453703356,1.742867143,0.863079221,0.114987544,5,1,885,27,23948,0,2
-1,1.495418615,1.808125315,1.017551183,0.40039292,0.721179631,0.604901692,12,20,283,16,21388,1,2
-2,1.878010588,1.348535933,0.88857959,1.107450961,0.959326768,0.426204866,10,19,195,12,13053,0,2
1,1.948776887,0.570464953,0.821660066,0.97167021,0.219425937,0.248043611,20,19,900,22,40465,1,0
0,1.013191023,0.634741857,0.837571995,1.68818096,0.01736915,0.49304807,14,15,594,29,37918,0,0
1,1.386153248,1.504431781,1.153310939,1.189764774,0.22964748,0.047882366,10,5,941,17,6711,1,0
2,1.998696975,1.414287903,1.870317745,0.884547402,0.487063986,0.340320981,1,4,956,18,49741,3,1
0,1.333270749,1.639521366,1.758123627,1.201640291,0.256382881,0.357370717,12,20,836,14,20844,0,0
-2,1.095584364,1.714879992,1.265277857,1.932155972,0.898477975,0.107368823,14,13,165,14,22416,0,2
1,1.324134981,1.192486837,0.757263494,0.705765057,0.038646156,0.581940514,16,8,578,12,17041,1,0
3,2.674430416,1.483625883,1.512223845,1.273726203,0.685999567,0.777435113,8,2,786,21,46873,4,1
0,1.842718584,2.197186656,0.760195801,1.417384085,0.634265816,0.198408308,8,12,388,14,1598,1,1
1,1.65320919,1.05479008,0.748484329,1.18648953,0.504944696,0.970192981,6,13,831,14,28979,1,0
-1,1.280414767,2.343954234,2.007412689,2.301470446,0.34941478,0.066204842,3,8,672,16,13346,1,2
2,2.814839397,0.865846213,1.072196503,0.524227056,0.670165914,0.118040208,18,18,804,21,14224,2,0
0,1.619248654,0.749286683,2.018553809,1.427031397,0.568477532,0.834187585,11,13,90,16,33167,1,1
0,1.033818489,1.759928062,1.349504441,2.125751051,0.015494684,0.086038869,14,20,162,25,40354,0,0
-2,1.429902694,1.004566855,0.941578917,2.526858554,0.113718044,0.433414734,17,16,452,18,29452,0,2
1,1.063995655,0.844045057,0.574777626,1.762630386,0.342392589,0.420648371,6,4,884,26,28617,1,0
1,1.853885409,1.116387093,1.183767324,1.211582851,0.994629901,0.466153572,3,4,395,18,40464,1,0
0,1.343150538,0.261414491,1.678091269,1.189317738,0.740560966,0.483980384,10,3,357,22,15233,2,2
-1,1.453369199,1.941757353,1.351136505,1.566473316,0.270848661,0.639452647,20,13,891,15,36066,0,1
-2,1.82301367,1.978334662,1.601055403,1.622161105,0.422665244,0.939945125,20,5,952,17,3182,0,2
0,1.271520901,0.927152722,0.565737662,1.315766226,0.469582882,0.882499599,14,6,845,19,21622,1,1
2,2.361123659,1.000355554,0.454861846,1.112220287,0.703694525,0.551101835,9,4,187,21,30289,4,2
0,1.624336097,0.271190904,0.823014399,1.723404158,0.584609543,0.298250285,9,12,120,10,32408,0,0
-1,1.202609062,1.170433538,0.255233425,1.706581359,0.055665189,0.828872737,4,3,639,25,36469,1,2
0,1.213777187,1.795255294,1.536312773,2.038491142,0.631267091,0.789190624,3,14,320,12,7624,0,0
-1,0.853599424,0.82334184,1.098505915,1.223553621,0.289463181,0.790077595,16,14,706,20,35853,0,1
-1,1.675928349,1.88237136,1.300392372,1.282438575,0.867968973,0.65463443,4,18,187,18,28725,1,2
-1,1.361577845,1.945546672,1.231351419,0.78491589,0.712256658,0.764675341,15,14,762,12,3513,0,1
1,1.587243845,0.764642737,1.260733624,1.601890849,0.615289113,0.539077156,17,10,247,28,45543,1,0
0,1.885790677,0.598564991,0.908775137,0.716063672,0.385008283,0.432521013,2,16,986,24,1920,0,0
2,1.342238874,1.297365659,1.457234894,0.890212304,0.234894705,0.173522435,8,15,366,25,17797,2,0
0,1.199399935,1.919432074,1.791720503,0.814287558,0.939666302,0.328221805,1,5,351,25,32350,1,1
1,1.461053912,0.800255945,0.64444491,1.647969827,0.024076227,0.354768376,3,11,928,25,32182,1,0
3,1.827376292,1.139000791,1.389705134,1.755808741,0.310839113,0.646418055,17,16,900,18,39527,4,1
1,0.736559844,1.857806196,1.027252874,1.570073614,0.525703362,0.915667248,19,8,169,21,41160,1,0
0,1.065055881,1.423277859,0.686218369,1.117658368,0.255530569,0.936283127,6,1,616,25,45349,0,0
1,1.391709453,-0.201926805,0.74722282,2.095391705,0.462846632,0.287034074,9,15,188,27,22004,2,1
0,2.074201043,0.383525313,1.394710639,1.539261762,0.122777884,0.270311335,8,3,227,24,36096,1,1
-5,1.802182497,1.446519401,0.662706904,0.971825381,0.88697878,0.752864909,17,4,746,16,21453,1,6
-2,1.128980209,1.794484395,1.485028173,1.570263718,0.055408385,0.558754664,8,12,155,10,49719,2,4
-1,1.477671315,1.677613543,1.255221249,1.982181043,0.820838068,0.722194096,12,5,463,18,40629,0,1
0,0.808149625,0.796963227,1.36935409,2.049741204,0.036928413,0.504927892,5,2,76,12,46191,1,1
6,1.798655144,0.586438093,1.204971398,-0.024827201,0.835480136,0.744262408,9,15,685,10,19407,6,0
-1,0.899138381,1.99080741,0.886099371,1.429430526,0.221406431,0.397884586,12,11,353,10,37225,0,1
-1,1.265372049,1.735903888,1.194891532,2.376519894,0.680013198,0.759459826,16,2,800,18,4205,1,2
0,2.049848112,1.242252421,0.714252524,1.680276248,0.167690421,0.681535039,16,2,249,11,39504,0,0
4,1.742190817,1.715894641,2.210272424,0.042130802,0.690652462,0.212056002,1,5,108,21,16631,4,0
-1,1.69624648,1.371622322,1.367604727,1.853014409,0.607016356,0.015773687,16,7,367,14,5518,0,1
3,1.758868902,1.427579965,1.808567885,1.071967954,0.405498399,0.666972775,6,18,162,17,20288,4,1
-1,2.565863973,1.345805469,0.911794167,1.647358419,0.269668839,0.245212855,8,8,299,15,6072,0,1
-1,2.389876965,0.59696094,0.837232621,2.02607849,0.035451623,0.66543241,10,10,104,16,5134,0,1
2,2.401160547,0.629767149,1.483893762,1.762565903,0.643244659,0.145986655,1,6,241,28,19972,2,0
3,1.770136739,1.266255812,1.233176017,1.622533586,0.360846824,0.783109238,13,10,930,22,34672,3,0
0,2.324624068,0.623456693,1.845156729,1.471416225,0.411963053,0.779414303,19,8,130,16,37595,0,0
-2,0.900085858,1.921841143,1.023891608,1.659143261,0.771318448,0.26241134,3,4,645,24,26377,0,2
0,0.930808801,1.851416432,1.21361761,0.398508622,0.900206121,0.363927775,20,17,461,12,38678,1,1
0,0.822788947,1.438731533,2.395267242,1.63922246,0.624424065,0.153153382,10,20,947,19,27949,0,0
0,2.025563871,0.087255418,1.333868077,1.244521507,0.750686252,0.65610773,19,16,333,16,30734,2,2
0,1.316805633,0.987351351,1.329270168,2.104705633,0.413969906,0.055343537,4,7,137,21,10811,0,0
0,1.466693275,1.005106506,1.021382334,1.180220046,0.906418244,0.168465325,16,14,514,27,40929,1,1
-1,0.643699087,1.368753823,0.05824622,1.414437335,0.219419994,0.551985035,2,11,222,19,31407,0,1
-1,1.421842613,1.618339407,0.668404156,1.666351373,0.124817283,0.817052339,19,8,473,28,18565,0,1
0,0.657435294,0.440840933,0.836638338,1.85528099,0.311255832,0.997874932,2,12,959,18,30625,0,0
-1,0.669890598,1.002880293,1.114109348,1.755943491,0.725403804,0.821426947,13,14,895,29,43747,0,1
-2,0.832220562,1.370907506,1.153663428,1.441729208,0.254034822,0.62494041,14,1,507,15,47445,0,2
0,1.391761337,0.705014418,1.323310848,1.718906712,0.542977928,0.099705818,11,4,960,26,39263,0,0
0,2.179435605,2.066896798,0.924226516,1.638853435,0.199725338,0.540203092,13,2,688,29,47916,3,3
1,1.112514478,0.882183911,1.003622821,1.735731106,0.296841682,0.905276566,3,19,397,18,6748,2,1
2,1.201412662,0.471351724,2.017022595,1.276301358,0.762524393,0.090116191,6,10,891,11,7570,2,0
-1,0.743284042,1.753518165,1.47201179,1.866717787,0.130274684,0.749767599,10,1,813,24,43524,0,1
2,1.807985926,1.009789005,1.06220185,1.392514369,0.284270638,0.214321939,1,18,987,13,13692,3,1
0,0.987975625,1.808798797,1.451468617,0.755575059,0.182156514,0.023078717,14,15,628,14,16287,1,1
1,1.719989378,1.265914059,1.51140963,1.55894654,0.804595903,0.727181758,3,5,360,21,30845,1,0
0,1.353090763,1.361378462,1.729559796,1.593925306,0.65272021,0.436647002,8,4,410,22,13432,0,0
0,2.191200181,1.040347318,1.759366858,1.176319236,0.09918572,0.463346809,9,4,448,11,39825,0,0
-6,1.953169954,1.760328245,0.815152568,1.389990382,0.565892899,0.82880302,5,16,201,23,31065,0,6
2,2.371988865,0.71088215,0.854079703,0.831227208,0.625720734,0.39740758,12,7,54,26,43071,2,0
-3,1.098837254,2.473509525,0.927096387,1.547372704,0.538531968,0.634968864,15,14,581,19,7314,0,3
3,1.893404631,1.186364272,1.105462288,0.590913878,0.057465906,0.342522585,8,15,631,19,35279,3,0
2,1.500229047,1.871221869,0.938103333,0.694867135,0.693071086,0.445233482,17,18,231,11,41079,2,0
1,1.722348609,1.882816214,1.436461025,1.723559837,0.771185859,0.37948482,16,7,247,28,37840,1,0
4,2.186848534,1.296518476,1.576914729,1.43302585,0.714293166,0.607038749,1,2,337,20,36002,4,0
1,1.334009567,1.43163796,1.897523759,2.662664484,0.307562037,0.055588785,18,10,776,23,8158,1,0
0,2.345192484,0.391059108,1.232487102,0.680715809,0.842014197,0.032654009,18,2,194,18,19249,1,1
-4,1.094275039,1.468236597,1.268567751,1.994075471,0.981508866,0.543320663,7,1,291,21,2770,0,4
1,2.35351167,0.941000436,0.783456009,1.143131186,0.94967806,0.889792995,15,18,406,19,38696,1,0
1,1.679774839,1.614478697,1.703764403,1.24497935,0.964371438,0.356519142,14,8,192,12,15649,1,0
-1,1.441696619,0.058578968,1.500327244,2.330949571,0.539578245,0.269566235,5,4,511,22,26928,0,1
1,1.823198466,0.839595546,0.518954986,1.509835183,0.482725264,0.445230691,8,12,917,14,9506,1,0
-1,2.775769958,1.453513267,1.173885741,1.838236758,0.700188622,0.652966356,16,7,488,15,44148,0,1
-2,1.046171904,1.209325792,0.926082786,0.598253735,0.482168035,0.412645022,3,10,660,15,20686,0,2
1,1.411108798,1.215407564,0.919959761,1.880434291,0.306553658,0.435864303,9,4,278,22,27574,1,0
2,0.402118992,0.901322294,0.046674439,1.77890605,0.330519199,0.135079995,1,9,157,21,5121,2,0
1,0.500918242,1.024339991,1.42332572,1.467018675,0.377326017,0.7614568,17,4,921,13,4690,1,0
3,1.716729381,1.061005233,1.648047385,0.793970775,0.451343584,0.244602013,4,17,996,21,21572,4,1
-1,1.124006739,2.818541687,1.702198653,0.859402471,0.764074885,0.393446487,17,3,976,16,2427,0,1
0,0.994769315,1.205279691,0.938523943,1.133378538,0.831500434,0.395715913,1,2,687,12,31941,0,0
1,1.123579384,0.662148052,2.225819615,0.766659475,0.28126164,0.627477568,6,11,411,15,40627,1,0
0,1.370567926,1.692522973,1.043409923,1.999898863,0.688524105,0.040590985,4,3,676,19,13323,1,1
1,0.881401067,1.179985316,2.252207574,1.39263598,0.438406847,0.671748356,19,20,804,12,34711,1,0
2,1.465055415,1.07291278,1.67424496,1.229421906,0.136652399,0.617727311,12,7,657,14,3507,3,1
0,1.610624417,1.322366547,1.461822259,1.419776432,0.185851334,0.186842314,6,18,203,20,3166,2,2
2,1.706407161,1.144452805,1.155894232,0.869315702,0.047545377,0.304325172,5,8,360,16,41705,2,0
0,1.772418365,1.889781929,1.683806239,1.809047771,0.115935175,0.514215143,16,1,75,15,21928,1,1
0,1.322028957,1.085009659,1.100360428,2.050886048,0.918452189,0.698342759,13,17,538,25,22696,0,0
1,1.599497805,1.700311242,1.840386412,1.846870907,0.697356921,0.067178534,1,2,797,23,34652,2,1
0,1.149307404,1.463611545,0.990290126,1.001536064,0.441337163,0.925026946,18,16,945,15,12532,0,0
-1,1.16124213,1.645257734,1.355345181,1.945955156,0.379918339,0.028489532,7,2,545,28,12019,1,2
0,1.266281091,2.243647612,2.008246031,1.060330424,0.430391395,0.930009009,15,6,228,10,34098,0,0
-1,2.008790748,1.526634488,1.09928764,1.65857131,0.577626835,0.228763558,5,18,434,27,25006,2,3
2,1.028840412,1.011841258,0.85102404,2.363068575,0.925877761,0.744713365,14,4,168,27,14963,3,1
1,0.767753725,1.539093852,1.928098893,0.667212495,0.096349211,0.247100764,5,14,298,29,33315,1,0
1,2.005960532,1.382842205,1.532048765,0.91529821,0.595644756,0.612618802,1,6,729,20,39987,1,0
1,1.231046857,1.665336983,2.28199294,1.288738944,0.702123444,0.095436988,9,16,531,14,39538,1,0
4,2.689523206,1.320849148,0.367708292,0.717840401,0.515305444,0.563132858,20,5,668,25,5400,4,0
-2,1.11168848,1.017252877,1.520139506,1.324958004,0.312353298,0.227725897,8,18,928,20,8471,0,2
-3,1.375663059,2.128768689,1.422686221,1.692182503,0.080826375,0.599462671,14,17,391,19,43436,0,3
0,0.632365592,1.266390885,0.853950218,1.752840233,0.958367469,0.101043583,12,19,722,14,25915,0,0
0,1.475487224,1.906916033,1.182860528,0.884937313,0.532445413,0.280683941,4,3,481,14,16264,1,1
3,1.691146702,0.831256598,1.784738939,0.865789481,0.191298764,0.477004631,17,2,521,19,9417,3,0
-3,1.86810819,0.889365211,0.522895313,0.8985668,0.903756316,0.937797064,11,6,698,18,40304,0,3
3,1.888166023,0.648237625,1.540920104,0.642800798,0.455475442,0.201767524,6,11,124,17,49993,3,0
-1,1.4236027,0.307040164,1.851937348,1.439414916,0.75675273,0.147246519,1,20,157,17,39493,1,2
2,2.124282271,1.03816187,1.322860444,0.501644649,0.055961482,0.006256228,17,20,179,13,42230,3,1
-1,1.611998767,1.339875208,1.140224574,1.218013246,0.619553947,0.301759241,20,4,591,29,35212,0,1
-2,1.80751977,0.343668893,1.207123191,1.024341176,0.630894859,0.108507638,13,3,898,22,14078,0,2
-1,1.564781918,1.387490037,1.020619211,1.488107096,0.371918337,0.420164797,13,18,165,11,5203,0,1
1,1.548041552,1.018086398,1.437084215,1.977511564,0.894733793,0.608237527,6,3,448,23,48200,1,0
0,1.428944778,1.083410269,2.063725614,1.195875496,0.97506122,0.675644077,12,10,97,29,9760,0,0
-2,1.806667922,1.445023381,-0.218748891,1.890645258,0.753034535,0.965620136,18,6,135,19,3987,2,4
0,1.91782688,1.119064613,1.028849261,1.614869878,0.150509707,0.834763192,20,20,142,12,39728,1,1
0,1.887109878,0.474646233,1.292482796,0.872366137,0.022945172,0.757121577,5,3,423,10,13028,0,0
1,1.58811249,1.403159145,0.961927727,1.605036809,0.038424636,0.583644648,8,16,717,16,41912,1,0
-1,1.585185206,1.147984399,0.774433405,1.479657165,0.053236836,0.958285005,4,15,835,23,7383,1,2
-2,1.337117373,1.598301432,1.060645737,0.600456509,0.252204121,0.323456229,14,7,829,20,15994,1,3
4,1.773559542,1.034554546,1.416148879,1.887515527,0.823688302,0.111071608,8,20,623,29,27574,4,0
-1,0.727008895,2.227005568,1.58505771,0.892660736,0.829757427,0.823723827,2,7,583,25,27819,0,1
-1,0.744768305,0.790666392,2.60387581,1.191983222,0.203583794,0.232626931,7,7,812,23,42364,0,1
0,1.329765098,1.247568942,2.091153424,2.249212386,0.972435958,0.144272168,18,13,726,20,49095,0,0
0,2.050991976,1.358059374,1.066517726,1.980475383,0.11494248,0.907853482,12,16,400,16,14630,2,2
2,1.912643151,1.361853373,1.789096034,1.77451102,0.873622978,0.981963901,14,13,717,19,4857,2,0
-2,1.3861423,1.051463325,0.840016377,0.975870079,0.613572269,0.635441553,20,3,889,16,5531,1,3
0,1.284939645,1.241653613,1.214824192,1.091729056,0.576302801,0.51369504,16,6,111,19,46970,0,0
0,1.465556119,1.958364783,1.515052081,1.383803495,0.941824363,0.196823816,3,18,400,10,24333,2,2
1,1.900116006,1.466438275,1.657726244,2.23493336,0.420227364,0.130859384,4,8,477,20,31082,2,1
3,2.21461179,1.351424209,1.529284287,1.469302798,0.452732853,0.542734623,11,1,80,11,48009,3,0
2,1.717271144,0.489672226,0.875536505,0.847329093,0.605965829,0.764423546,4,14,747,17,10562,2,0
-1,0.778964301,0.983512942,2.01860777,1.511711675,0.329885606,0.49771341,8,2,322,11,40645,0,1
1,1.580343769,1.882394286,1.743740158,1.382539766,0.308846456,0.502211573,12,11,402,12,40541,2,1
1,1.661788108,1.190088133,1.210274123,1.676449721,0.946240478,0.756089874,17,3,297,19,17093,1,0
0,1.570569118,1.760223279,1.29277969,1.756271487,0.968225436,0.997610475,1,2,740,21,25724,2,2
1,1.567882676,-0.017400168,1.932310528,1.403246495,0.697298761,0.186221475,18,5,981,15,28081,1,0
0,1.288853305,1.518308676,-0.157920957,0.852285266,0.687897558,0.125758458,4,9,904,27,1191,0,0
0,0.957630507,1.021776771,1.520172087,1.189719458,0.431681385,0.432452448,4,4,649,18,41557,1,1
-4,2.401154896,1.506999232,0.615582768,1.825073217,0.077010711,0.729956275,1,16,993,28,38173,1,5
1,0.816646369,1.245271369,1.716684348,1.901845656,0.133844583,0.513599014,7,6,438,18,35256,2,1
4,2.288945689,1.175618014,1.562245159,0.692820583,0.441004092,0.709060265,14,16,86,19,24969,5,1
-1,1.49340618,0.848211799,1.449497082,1.645114382,0.481078174,0.516112933,10,2,813,18,35954,0,1
0,1.659534268,1.374556658,1.765245546,1.359087527,0.730321866,0.606733654,9,5,86,12,26309,2,2
-2,1.922513682,0.357579519,1.635481293,1.490009687,0.0996782,0.676086585,7,20,968,16,27246,0,2
0,2.082098085,1.317864183,1.789741745,2.984019431,0.199768053,0.311322688,13,7,146,15,41549,1,1
3,1.141881376,1.785868084,1.954904856,-0.177480558,0.003190421,0.942470519,5,12,762,15,34334,3,0
1,1.696940448,0.775928808,0.720193157,0.543065872,0.370469817,0.250795193,9,9,183,21,18906,1,0
-2,1.339022959,1.090248701,0.859197275,1.221418751,0.80967931,0.313814901,10,11,483,16,29551,0,2
0,0.638008409,1.359344623,1.017164549,2.294461043,0.079693078,0.379153285,1,2,435,13,49993,1,1
-3,0.907480444,1.337053691,1.795882792,0.749703084,0.964196171,0.829949606,15,15,910,12,23014,0,3
0,1.366296217,1.386455675,1.53921505,0.840018292,0.984951065,0.647605747,15,7,412,21,25286,0,0
0,2.090205189,1.335770028,1.035453657,1.993666311,0.604219329,0.731879517,7,7,106,25,11956,0,0
-2,1.013379487,0.977078299,0.73777218,1.207509519,0.12193206,0.556448721,20,14,423,25,2982,1,3
2,1.576517385,1.011286211,1.470119968,0.765989163,0.585748315,0.784227344,14,7,263,24,26262,2,0
0,1.24341933,1.530487475,0.8819173,2.130751439,0.018226664,0.855373858,3,7,55,22,29370,0,0
1,1.790901081,0.678248995,2.016085644,1.090415281,0.989305785,0.544004865,20,13,852,15,40196,2,1
-1,1.410174009,0.615846213,1.703436167,1.275225708,0.941039601,0.166747602,9,12,835,22,6390,0,1
1,1.307859715,1.311597498,2.400662546,1.504127653,0.227916181,0.140078923,13,13,515,17,26419,1,0
-1,1.734353419,1.148646766,1.203031071,1.489591798,0.624478085,0.287722238,13,11,84,27,6781,0,1
-3,1.345982152,1.466689818,1.081908115,1.586440561,0.789317107,0.85231637,14,10,50,24,10006,0,3
2,1.823023054,0.98926257,1.47638848,2.465755363,0.420790946,0.949960469,6,18,970,21,39873,2,0
0,0.505939058,0.765161224,0.888755591,2.088727593,0.247973034,0.748512771,4,18,328,19,5344,1,1
-1,0.632910678,0.924218288,1.411297428,0.683988805,0.127159097,0.76210891,18,13,244,19,3521,0,1
-1,1.520284247,1.163515787,1.289633888,1.220119228,0.997246311,0.32872883,17,14,896,20,20686,0,1
-3,0.872122331,1.020569553,1.372755687,1.320683388,0.768688616,0.544628441,11,9,548,13,3366,1,4
1,2.097987607,0.804865297,0.691774352,1.910932361,0.83046171,0.562374699,3,10,989,16,32655,2,1
-1,1.359642558,1.34522274,1.346482923,0.812106923,0.248663879,0.864834866,2,7,983,26,44410,0,1
0,0.947270793,1.991894242,0.747890175,1.784105024,0.689780525,0.17690748,13,7,278,15,23893,1,1
1,1.000289329,0.661833665,2.005748996,1.22898773,0.24624265,0.930956508,20,2,666,29,38612,1,0
2,2.186595338,1.218832775,0.991315405,1.78470002,0.935304404,0.032294758,13,6,60,19,19393,3,1
-2,1.762441426,0.444098154,2.268153901,1.333481372,0.013488391,0.653845403,4,2,600,16,3387,0,2
2,2.093348238,1.203467407,1.928039707,1.993691019,0.446104106,0.934714954,7,16,832,21,29344,2,0
2,1.069332202,1.021785273,-0.089003328,1.249687712,0.856889804,0.663850184,20,1,916,21,48532,2,0
-1,1.37269656,1.501855256,1.676664317,1.757181433,0.897701464,0.079278544,5,17,272,12,16445,0,1
1,1.260019725,1.248239997,1.980994074,1.278817763,0.510042319,0.528856186,11,1,972,10,1335,1,0
0,0.551515201,1.968121829,1.884215383,0.623113738,0.82285508,0.59488464,2,4,819,24,17340,1,1
-1,1.601841162,1.34975708,0.880204808,1.573129198,0.422933422,0.092471272,5,20,93,26,47955,1,2
0,1.513690869,1.810720457,2.253634877,1.611517029,0.113085085,0.424895345,12,19,736,19,40966,1,1
-1,0.541535593,1.594182253,1.503912762,1.90201325,0.884658013,0.917061668,14,10,581,17,40750,1,2
-2,1.004592807,1.156001694,1.187172558,1.949887951,0.283341883,0.630933852,9,5,794,21,15916,1,3
-1,1.589172731,1.505851436,1.00780108,1.791436127,0.138920932,0.912210582,15,11,725,26,39508,1,2
-2,1.749766444,1.048950661,1.340294124,1.605147202,0.898298827,0.423997074,8,9,898,26,42343,0,2
2,1.318215106,0.28774391,2.118447421,0.845064694,0.274797483,0.886301999,13,6,361,10,48919,2,0
1,1.477487656,1.063765568,1.970710595,0.856604813,0.943441328,0.326173315,20,20,244,19,2459,1,0
