Classificacao do Jogador,ID do Jogador,Idade,Gols,Assistencias,Chutes,Passes,Roubadas de Bola,Cartoes Amarelos,Cartoes Vermelhos,Minutos Jogados,Posse de Bola,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Pe Dominante,Numero da Camisa
6.26,8540,37,1,1,1,21,0,0,0,66,66.17040354,153,72,Faro,Direito,84
3.97,8541,26,0,1,1,24,1,1,0,54,62.34155428,186,87,Coimbra,Direito,57
5.62,8542,25,0,0,4,21,2,0,0,66,62.27984918,184,67,Lisboa,Direito,57
2.91,8543,39,0,0,1,18,1,0,0,20,63.95086086,153,54,Faro,Direito,79
8.22,8544,23,1,1,3,23,1,0,0,84,67.15626579,192,80,Coimbra,Direito,27
6.01,8545,38,0,1,4,16,1,0,0,37,69.98717156,203,85,Coimbra,Esquerdo,61
7.83,8546,22,1,1,4,23,0,0,0,74,56.54514139,173,83,Coimbra,Ambidestro,18
4.22,8547,19,0,0,2,22,2,0,0,20,55.07217612,165,58,Porto,Direito,95
7.59,8548,29,1,1,2,26,1,0,0,48,69.11582733,181,66,Porto,Direito,65
5.12,8549,32,1,0,1,25,0,0,0,93,59.05353906,177,79,Faro,Ambidestro,12
3.05,8550,23,0,1,0,18,0,0,0,11,55.40733364,154,70,Faro,Direito,73
5.98,8551,24,1,0,3,22,0,0,0,89,63.35499005,172,95,Braga,Ambidestro,14
4.66,8552,26,0,1,1,25,2,1,0,60,50.52001471,166,79,Braga,Direito,14
4.77,8553,18,0,0,2,24,2,0,0,58,68.77299483,179,67,Braga,Ambidestro,30
3.87,8554,20,0,0,2,33,0,0,0,74,60.71119913,198,78,Braga,Ambidestro,70
5.06,8555,29,0,0,2,15,3,0,0,79,54.88887585,195,57,Lisboa,Ambidestro,79
5.94,8556,30,1,1,0,18,1,0,0,26,62.08339329,175,84,Faro,Esquerdo,30
7.58,8557,21,0,3,2,14,0,0,0,97,56.85666234,203,96,Coimbra,Esquerdo,90
5.08,8558,34,1,0,2,13,0,0,0,103,57.52215614,180,55,Lisboa,Esquerdo,46
2.2,8559,20,0,0,0,22,0,0,0,68,53.23909721,184,88,Coimbra,Ambidestro,92
2.09,8560,31,0,0,1,20,1,1,0,31,63.25785108,198,50,Coimbra,Ambidestro,3
2.9,8561,24,0,0,2,22,0,0,0,19,63.77134641,169,73,Coimbra,Direito,48
6.97,8562,31,1,1,3,17,0,0,0,57,64.22470067,184,97,Faro,Esquerdo,77
2.4,8563,32,1,0,3,25,0,0,1,14,53.71786769,207,52,Braga,Esquerdo,50
5.48,8564,35,0,1,0,33,2,0,0,51,50.05966365,208,54,Faro,Ambidestro,95
6.16,8565,19,1,0,2,19,2,0,0,26,58.85796742,170,85,Coimbra,Esquerdo,53
1.49,8566,37,0,0,0,18,0,0,0,9,51.88870756,174,65,Braga,Ambidestro,81
1.65,8567,29,1,0,1,27,0,0,1,30,55.43651707,159,52,Braga,Ambidestro,67
8.7,8568,19,0,2,4,29,1,0,0,119,55.84349279,153,71,Lisboa,Esquerdo,3
7.09,8569,36,1,0,4,20,1,0,0,85,68.59156426,156,51,Braga,Esquerdo,32
4.45,8570,24,1,0,1,22,0,0,0,33,57.46449213,187,59,Porto,Direito,20
6.49,8571,32,1,0,2,24,1,0,0,108,69.24798895,171,60,Coimbra,Direito,97
5.77,8572,18,0,0,6,18,1,0,0,78,51.97125456,185,98,Porto,Direito,75
4.7,8573,36,1,0,1,19,0,0,0,79,58.7920216,176,75,Porto,Esquerdo,76
4.32,8574,27,0,0,2,21,2,0,0,38,55.01771345,156,70,Porto,Esquerdo,65
8.5,8575,32,2,1,2,22,0,0,0,35,60.44253268,206,86,Lisboa,Ambidestro,41
8.72,8576,26,2,0,2,16,2,0,0,104,65.23910157,189,71,Lisboa,Ambidestro,57
4.53,8577,36,0,0,5,18,0,0,0,71,54.03958169,160,66,Coimbra,Ambidestro,34
0.7,8578,30,0,0,2,17,1,0,1,75,52.80793796,177,92,Coimbra,Ambidestro,7
2.99,8579,23,0,0,1,22,0,0,0,99,56.11128371,183,85,Coimbra,Direito,31
8.59,8580,18,2,1,3,19,1,1,0,50,51.93134301,174,68,Braga,Direito,7
5.14,8581,34,0,1,2,11,2,0,0,12,58.52377048,201,82,Faro,Ambidestro,30
8.63,8582,35,3,0,1,24,0,0,0,34,64.28734402,180,91,Coimbra,Ambidestro,91
9.59,8583,23,1,3,1,19,1,0,0,38,61.90465653,153,97,Lisboa,Direito,36
7.01,8584,29,1,2,0,22,0,0,0,30,65.65018601,182,81,Lisboa,Esquerdo,75
3.99,8585,23,0,1,4,21,2,0,1,47,64.76255525,156,79,Faro,Esquerdo,62
3.77,8586,36,0,0,3,20,1,0,0,0,57.01949625,165,91,Porto,Direito,30
4.26,8587,36,0,1,2,18,0,0,0,29,61.37138635,155,63,Coimbra,Esquerdo,48
3.24,8588,38,0,0,2,23,1,1,0,89,64.71976703,151,90,Faro,Ambidestro,51
1.55,8589,29,0,0,2,19,0,1,0,6,55.21368932,180,61,Lisboa,Direito,22
5.5,8590,28,1,0,3,19,0,0,0,64,51.89695586,183,56,Lisboa,Esquerdo,78
7.34,8591,25,2,0,2,16,1,0,0,36,53.80543037,186,91,Coimbra,Ambidestro,61
4.11,8592,30,0,0,4,25,0,0,0,41,51.79060683,193,64,Faro,Direito,66
3.97,8593,31,0,0,3,28,0,0,0,46,68.90354238,185,96,Coimbra,Direito,68
4.85,8594,38,0,1,0,20,1,0,0,116,68.57628518,204,66,Lisboa,Direito,28
2.3,8595,20,0,0,0,21,0,0,0,84,54.66902257,169,99,Lisboa,Direito,85
5.08,8596,39,1,0,0,19,1,0,0,88,69.34483819,154,72,Porto,Ambidestro,2
3.72,8597,24,0,0,2,26,0,0,0,109,51.20719912,188,79,Lisboa,Direito,59
5.21,8598,37,0,0,4,20,1,0,0,100,67.24825954,172,64,Faro,Ambidestro,61
2.2,8599,19,0,0,0,18,1,0,0,11,50.89998128,158,66,Faro,Esquerdo,33
6.22,8600,30,1,0,1,21,2,0,0,87,54.65226526,201,56,Coimbra,Direito,83
4.31,8601,35,1,0,0,13,1,0,0,47,56.80850343,201,91,Coimbra,Direito,62
5.35,8602,30,1,0,3,20,0,0,0,35,55.91473597,186,97,Coimbra,Direito,66
3.68,8603,36,0,0,3,29,0,0,0,23,54.16048291,197,64,Coimbra,Ambidestro,98
3.43,8604,19,0,0,2,17,1,0,0,27,65.99196114,154,97,Faro,Esquerdo,93
5.98,8605,36,1,0,1,24,1,0,0,118,60.12035721,204,84,Porto,Esquerdo,85
2.32,8606,31,0,0,1,22,0,0,0,11,62.93185715,179,56,Lisboa,Ambidestro,64
3.6,8607,28,0,0,2,27,0,0,0,72,65.20814623,209,71,Braga,Esquerdo,55
3.26,8608,26,0,0,2,14,1,0,0,23,66.76312842,154,88,Lisboa,Ambidestro,61
9.23,8609,37,2,0,2,19,3,0,0,75,55.5352206,206,53,Faro,Direito,31
1.78,8610,38,0,0,1,16,0,1,0,111,55.10900842,197,66,Lisboa,Direito,87
6.38,8611,36,1,0,4,17,0,0,0,105,65.97163375,203,89,Faro,Esquerdo,79
3.82,8612,39,0,0,2,19,2,1,0,105,59.26587772,198,63,Lisboa,Ambidestro,22
3.44,8613,24,0,0,3,16,0,0,0,70,55.60143656,184,84,Lisboa,Esquerdo,39
0.57,8614,35,0,0,1,21,1,0,1,85,61.28199648,174,92,Faro,Esquerdo,4
4.83,8615,29,0,0,4,23,1,0,0,57,50.18343808,176,92,Lisboa,Direito,10
6.63,8616,25,0,2,2,17,1,0,0,55,61.72738852,165,67,Coimbra,Ambidestro,56
7.58,8617,34,1,0,3,27,2,0,0,91,57.45919631,206,80,Faro,Ambidestro,21
3.42,8618,18,0,0,0,17,2,0,0,78,51.72409407,203,56,Braga,Ambidestro,20
4.63,8619,18,0,1,3,7,0,0,0,81,60.27560852,167,59,Braga,Ambidestro,65
6.74,8620,37,1,0,5,23,0,0,0,68,52.79214378,191,92,Faro,Ambidestro,47
1.56,8621,27,0,0,1,19,0,1,0,61,60.46224563,190,59,Braga,Direito,67
3.24,8622,36,0,0,2,20,0,0,0,79,58.36128064,184,71,Porto,Direito,81
8.36,8623,30,1,2,1,28,1,0,0,30,51.09890248,165,68,Lisboa,Ambidestro,35
5.42,8624,21,1,0,0,16,2,0,0,82,53.73736027,198,54,Braga,Esquerdo,93
4.34,8625,18,0,0,2,15,2,0,0,64,65.99968198,177,56,Coimbra,Ambidestro,66
5.46,8626,21,1,0,3,19,0,0,0,41,67.14208847,179,84,Porto,Esquerdo,3
3.48,8627,22,0,0,3,18,0,0,0,46,69.64487812,189,72,Braga,Ambidestro,92
10.92,8628,37,2,1,2,18,3,0,0,93,64.41846121,205,71,Lisboa,Direito,44
3.45,8629,34,0,0,2,20,1,0,0,9,67.96998374,171,80,Faro,Direito,86
4.07,8630,25,0,1,2,18,0,0,0,5,63.00500939,188,95,Coimbra,Esquerdo,23
3.69,8631,23,0,0,2,15,2,0,0,3,51.97885889,157,65,Lisboa,Ambidestro,20
5.27,8632,29,1,0,3,22,0,0,0,15,54.1554298,170,96,Coimbra,Esquerdo,35
6.36,8633,21,1,0,3,20,1,0,0,61,64.94868735,178,87,Lisboa,Esquerdo,79
0.07,8634,21,0,0,1,21,1,0,1,36,52.21330433,165,80,Lisboa,Direito,59
5.59,8635,29,0,0,4,22,2,0,0,58,60.22818847,198,61,Porto,Esquerdo,80
4.85,8636,36,1,0,1,17,0,0,0,103,64.49356043,150,64,Lisboa,Direito,15
4.07,8637,36,0,0,2,22,1,0,0,69,69.85920519,177,55,Braga,Direito,6
7.16,8638,33,0,2,4,19,0,0,0,73,59.67739681,204,58,Lisboa,Esquerdo,60
2.34,8639,33,0,0,1,24,0,0,0,5,59.75058858,153,83,Faro,Ambidestro,5
1.81,8640,26,0,0,1,24,0,1,0,63,58.32798135,179,84,Porto,Direito,33
5.73,8641,28,0,1,3,34,0,0,0,60,52.50189187,186,52,Braga,Direito,78
6.98,8642,30,0,1,3,25,2,0,0,92,56.70661224,153,94,Coimbra,Ambidestro,55
4.45,8643,26,0,2,0,22,1,1,0,10,56.23310734,176,58,Lisboa,Esquerdo,96
10.26,8644,19,2,1,4,20,1,0,0,49,65.4067231,200,50,Lisboa,Esquerdo,44
7.22,8645,28,1,1,2,18,1,0,0,73,51.04301301,157,75,Coimbra,Ambidestro,43
0.38,8646,37,0,0,2,17,1,0,1,30,58.20631115,202,65,Braga,Esquerdo,59
2.01,8647,37,0,0,0,21,0,0,0,43,59.81139898,205,63,Braga,Ambidestro,83
6.43,8648,22,1,0,2,23,2,0,0,31,61.7650464,182,96,Porto,Ambidestro,14
4.85,8649,34,0,1,1,29,1,0,0,19,54.30465431,154,71,Faro,Esquerdo,78
4.48,8650,38,1,0,1,21,0,0,0,29,68.93121228,171,96,Braga,Ambidestro,36
5.67,8651,24,1,0,1,23,1,0,0,82,63.3726816,156,81,Braga,Ambidestro,55
3.52,8652,27,0,0,2,16,1,0,0,51,59.2117321,181,75,Coimbra,Ambidestro,74
4.35,8653,39,1,0,2,32,2,0,1,85,64.45504762,171,93,Lisboa,Direito,35
11.09,8654,25,2,1,3,19,3,0,0,50,62.53791524,205,94,Lisboa,Esquerdo,19
4.72,8655,25,1,0,1,20,0,0,0,72,61.87372721,183,86,Coimbra,Direito,72
4.23,8656,24,0,1,0,16,1,0,0,79,57.06319125,183,95,Faro,Esquerdo,22
3.52,8657,19,0,1,2,13,0,1,0,94,58.32812547,164,99,Porto,Direito,34
5.51,8658,20,0,0,2,19,3,0,0,114,51.32108139,176,51,Faro,Direito,18
0.49,8659,31,0,0,2,30,0,0,1,51,56.951057,188,57,Faro,Esquerdo,31
2.31,8660,36,0,0,2,13,0,0,0,15,53.3295984,154,62,Porto,Esquerdo,52
8.25,8661,21,1,0,5,19,2,0,0,101,56.26096582,153,94,Braga,Ambidestro,29
8.26,8662,19,1,1,3,25,2,0,0,9,53.86424569,197,58,Braga,Esquerdo,75
4.24,8663,21,0,1,2,18,0,0,0,31,58.12327701,205,86,Braga,Direito,96
4.39,8664,38,0,1,2,19,0,0,0,43,57.94078772,165,51,Coimbra,Esquerdo,71
6.11,8665,23,0,0,3,23,3,0,0,88,62.6159864,179,72,Faro,Direito,60
10.33,8666,28,2,1,5,17,1,0,0,21,60.89064716,174,91,Braga,Esquerdo,70
2.42,8667,24,0,0,1,14,1,0,0,0,51.85790432,170,93,Coimbra,Ambidestro,82
5.98,8668,19,1,0,4,32,0,1,0,101,53.54201546,190,84,Porto,Ambidestro,98
5.03,8669,18,1,0,1,21,0,0,0,102,63.24037774,193,99,Braga,Ambidestro,69
8.04,8670,35,1,1,1,29,2,0,0,69,61.35398525,166,66,Lisboa,Direito,28
6.54,8671,19,1,1,2,14,0,0,0,81,66.49045894,189,71,Porto,Direito,56
3.81,8672,39,0,0,1,23,2,0,0,17,61.5099969,175,54,Braga,Direito,73
10.2,8673,28,2,0,3,20,4,0,0,42,54.67894723,189,88,Braga,Esquerdo,4
7.85,8674,38,0,3,0,22,1,0,0,113,60.83639285,197,83,Braga,Esquerdo,5
7.84,8675,35,2,0,2,27,0,0,0,96,68.9595983,174,53,Braga,Ambidestro,78
2.36,8676,34,0,0,2,17,0,0,0,1,50.56401976,198,51,Lisboa,Ambidestro,85
5.74,8677,31,1,0,1,20,1,0,0,114,58.70410116,182,51,Braga,Direito,32
2.93,8678,22,0,0,1,22,1,0,0,8,56.33485237,196,75,Braga,Esquerdo,96
5.44,8679,22,1,0,1,17,1,0,0,94,60.68304224,160,76,Coimbra,Direito,37
6.65,8680,21,0,1,2,24,2,0,0,107,66.22606833,202,54,Braga,Esquerdo,47
6.27,8681,34,1,1,2,22,0,0,0,3,64.85076348,195,77,Faro,Ambidestro,84
1.55,8682,19,0,0,0,16,0,0,0,10,66.81115118,164,64,Braga,Esquerdo,37
4.21,8683,19,0,1,1,21,0,0,0,67,60.48040967,155,74,Faro,Esquerdo,32
3.66,8684,21,0,0,4,10,0,0,0,63,63.99480783,191,72,Braga,Direito,17
3.13,8685,21,0,0,2,22,0,0,0,56,55.98026927,196,58,Coimbra,Direito,67
5.03,8686,25,0,1,2,26,0,0,0,68,65.8860518,160,88,Lisboa,Direito,78
3.03,8687,32,0,0,0,30,1,0,0,21,65.6904668,150,62,Braga,Esquerdo,85
2.95,8688,27,0,0,2,17,0,0,0,71,50.42633859,159,68,Coimbra,Direito,67
4.01,8689,25,0,1,0,20,0,0,0,116,54.1737774,159,60,Porto,Ambidestro,4
6.9,8690,31,1,1,2,22,1,0,0,8,53.44045399,179,58,Lisboa,Esquerdo,65
3.53,8691,31,0,1,0,29,0,0,0,1,56.78254961,158,64,Braga,Esquerdo,47
4.83,8692,18,0,0,5,28,0,0,0,39,60.55362842,180,68,Braga,Ambidestro,1
5.52,8693,34,1,0,3,25,0,0,0,10,68.79903386,167,56,Coimbra,Direito,71
3.97,8694,25,0,0,3,21,0,0,0,94,63.26803875,151,67,Faro,Direito,43
4.39,8695,20,0,0,2,29,1,0,0,83,54.75865485,151,87,Braga,Esquerdo,49
4.01,8696,26,0,0,1,29,2,0,0,11,56.34100118,208,70,Porto,Direito,4
7.87,8697,23,0,2,2,20,2,0,0,110,55.01812602,180,95,Porto,Esquerdo,95
8.12,8698,18,1,0,4,28,2,0,0,80,65.67955611,160,80,Porto,Direito,19
6.53,8699,18,2,0,1,25,0,0,0,10,69.26902,206,57,Lisboa,Direito,28
2.54,8700,37,0,0,4,17,0,1,0,2,67.4391706,196,79,Coimbra,Direito,54
4.69,8701,31,0,0,2,22,2,0,0,75,56.40138035,168,70,Braga,Ambidestro,71
4.08,8702,30,0,0,3,16,1,0,0,50,65.84594362,165,89,Braga,Direito,67
4.91,8703,23,1,0,2,18,0,0,0,59,51.66322927,176,98,Faro,Esquerdo,25
1.89,8704,29,0,0,1,21,1,1,0,5,60.18563228,202,93,Braga,Esquerdo,52
3.27,8705,33,0,0,2,22,0,0,0,68,59.98963458,164,70,Faro,Ambidestro,55
1.47,8706,38,0,0,3,20,1,0,1,85,56.03661127,161,60,Braga,Direito,51
4.36,8707,26,0,1,2,22,0,0,0,22,57.22461218,169,95,Braga,Esquerdo,37
3.58,8708,36,0,0,3,16,0,0,0,73,67.64546561,167,56,Coimbra,Esquerdo,93
3.95,8709,38,1,0,2,16,0,1,0,66,60.33667133,191,82,Porto,Esquerdo,91
4.81,8710,36,0,0,4,27,0,0,0,98,64.77586729,157,75,Coimbra,Direito,56
5.73,8711,22,0,0,4,20,2,0,0,93,55.2509081,159,63,Faro,Direito,1
2.74,8712,30,0,0,3,13,0,1,0,119,59.88271114,202,98,Coimbra,Ambidestro,39
10.81,8713,21,2,1,1,25,3,0,0,97,64.79488185,174,51,Porto,Direito,67
5.54,8714,27,0,0,6,12,1,0,0,73,62.91005831,197,82,Faro,Esquerdo,91
3.57,8715,39,0,0,3,14,0,0,0,92,60.19601073,200,92,Porto,Direito,52
6.08,8716,36,1,0,2,20,2,0,0,4,65.13257602,168,55,Porto,Ambidestro,18
9.59,8717,33,1,2,5,20,0,0,0,67,53.39369053,179,54,Lisboa,Direito,79
2.91,8718,29,0,0,0,17,1,0,0,86,63.84441971,207,61,Coimbra,Direito,8
4.81,8719,20,0,1,2,22,0,0,0,78,55.55292675,160,64,Faro,Direito,17
6.01,8720,31,1,0,3,12,1,0,0,75,58.31776411,192,75,Coimbra,Direito,75
9.16,8721,19,2,0,3,19,2,0,0,84,60.71810744,194,92,Coimbra,Ambidestro,91
5.67,8722,32,1,0,2,20,1,0,0,39,64.27464125,162,63,Braga,Ambidestro,98
3.39,8723,26,0,0,1,16,1,0,0,99,56.53415349,187,99,Braga,Esquerdo,78
4.77,8724,28,0,1,1,19,1,0,0,72,52.37554349,165,61,Lisboa,Esquerdo,26
5.59,8725,35,1,0,2,31,0,0,0,55,58.62666154,204,56,Coimbra,Direito,91
4.53,8726,18,0,0,3,15,1,0,0,107,68.75782692,163,87,Faro,Direito,78
1.99,8727,27,0,0,0,21,0,0,0,36,64.23319187,160,86,Lisboa,Direito,34
6.58,8728,29,0,2,1,20,1,0,0,98,56.46379813,191,76,Coimbra,Esquerdo,86
5.73,8729,19,0,1,3,14,1,0,0,90,58.09913192,196,75,Porto,Esquerdo,18
4.91,8730,26,0,1,1,15,2,0,0,23,56.36108687,154,62,Coimbra,Direito,65
9.97,8731,38,1,1,3,22,4,0,0,55,61.48645955,200,97,Lisboa,Ambidestro,45
2.51,8732,32,0,0,2,25,0,1,0,78,60.6374352,150,95,Faro,Direito,93
3.55,8733,32,0,0,2,19,1,0,0,32,63.09583684,190,52,Coimbra,Direito,30
3.63,8734,29,0,0,1,13,2,0,0,64,54.41674171,170,55,Braga,Ambidestro,13
5.71,8735,18,0,1,2,21,1,0,0,110,54.18853207,172,80,Porto,Ambidestro,56
5.48,8736,39,0,0,3,28,2,0,0,81,50.30189043,194,75,Coimbra,Direito,80
10.35,8737,36,3,0,1,18,3,0,0,25,64.49984104,150,59,Coimbra,Esquerdo,96
8.98,8738,18,2,1,2,23,0,0,0,92,56.58614865,154,85,Braga,Direito,14
7.16,8739,25,1,0,4,20,2,0,0,30,50.81966068,166,92,Faro,Ambidestro,61
2.9,8740,38,0,0,2,19,0,0,0,52,51.87463931,167,99,Lisboa,Esquerdo,45
8.19,8741,28,2,0,1,18,2,0,0,89,64.36494239,152,84,Lisboa,Direito,97
4.36,8742,34,0,0,0,17,3,0,0,91,65.43969276,192,63,Lisboa,Direito,26
3.33,8743,25,0,0,2,18,0,0,0,99,60.51367505,157,86,Coimbra,Ambidestro,14
5.79,8744,36,1,1,0,20,0,0,0,82,60.92967745,157,80,Lisboa,Direito,87
3.98,8745,32,1,0,1,15,1,1,0,60,52.82807233,200,85,Faro,Direito,51
7.53,8746,22,1,1,3,17,1,0,0,43,61.89576391,154,91,Braga,Direito,94
3.63,8747,33,0,0,0,19,2,0,0,92,51.42271877,193,94,Coimbra,Esquerdo,20
6.37,8748,26,1,1,0,23,1,0,0,51,59.9807711,160,73,Coimbra,Ambidestro,30
4.63,8749,23,1,0,0,14,1,0,0,87,50.43046286,209,59,Lisboa,Direito,69
8.8,8750,24,2,1,2,22,0,0,0,64,67.0256116,195,99,Lisboa,Ambidestro,29
9.86,8751,25,2,0,3,13,3,0,0,117,63.90687055,171,77,Faro,Esquerdo,39
7.76,8752,37,2,0,2,19,1,0,0,50,69.52309892,167,86,Faro,Direito,84
6.81,8753,22,1,1,1,26,0,0,0,111,58.35628392,163,98,Coimbra,Ambidestro,78
8.24,8754,32,1,1,5,16,1,0,0,27,51.54593468,165,76,Lisboa,Ambidestro,30
6.71,8755,26,1,0,2,23,2,0,0,64,62.86504243,182,89,Faro,Direito,70
6.9,8756,28,2,0,1,21,1,0,0,15,52.14205463,180,53,Braga,Direito,81
6.17,8757,29,1,0,6,14,0,1,0,112,53.67017243,189,65,Faro,Ambidestro,47
3.57,8758,29,0,0,1,23,1,0,0,76,59.11844458,153,95,Porto,Direito,39
3.25,8759,19,0,0,2,15,2,1,0,52,67.07592016,152,96,Braga,Esquerdo,92
2.76,8760,33,0,0,1,17,0,0,0,101,57.25288192,206,76,Porto,Esquerdo,81
7.02,8761,19,1,0,3,25,1,0,0,105,69.99954282,201,95,Coimbra,Esquerdo,14
3.13,8762,26,0,0,0,17,1,0,0,119,59.12921161,176,68,Braga,Ambidestro,71
3.24,8763,25,0,0,1,13,1,0,0,105,51.71970677,172,63,Faro,Ambidestro,87
3.93,8764,23,0,0,0,20,2,0,0,112,59.18826122,183,67,Braga,Direito,80
5.75,8765,26,0,0,5,21,2,0,0,18,65.31295478,152,52,Porto,Direito,32
9.58,8766,30,1,2,4,18,1,0,0,38,65.903891,173,53,Faro,Esquerdo,71
8.97,8767,31,2,0,3,27,2,0,0,23,52.44016353,184,52,Faro,Ambidestro,22
2.99,8768,18,0,0,1,22,0,0,0,96,58.78666911,197,93,Porto,Esquerdo,4
5.64,8769,18,0,0,6,18,1,0,0,50,62.62169579,158,93,Coimbra,Esquerdo,88
3.57,8770,20,0,0,2,16,1,0,0,61,56.6432769,159,85,Lisboa,Ambidestro,64
2.24,8771,19,0,0,1,23,0,1,0,113,65.0257496,186,98,Faro,Ambidestro,78
4.09,8772,20,1,0,0,27,0,0,0,5,69.80761794,187,64,Lisboa,Direito,79
5.59,8773,39,1,0,2,25,0,0,0,100,50.38359185,164,82,Porto,Esquerdo,69
3.73,8774,28,0,0,4,16,0,0,0,41,59.32484567,206,88,Faro,Esquerdo,49
4.78,8775,33,0,1,2,23,1,1,0,97,62.38896032,158,62,Lisboa,Ambidestro,35
4.21,8776,29,0,0,2,18,2,0,0,45,53.41528138,171,95,Lisboa,Esquerdo,48
2.68,8777,27,0,0,2,17,0,0,0,24,62.9356025,202,50,Coimbra,Direito,32
2.91,8778,38,0,0,1,28,0,0,0,40,67.77764268,196,88,Coimbra,Esquerdo,42
5.09,8779,27,0,1,2,18,1,0,0,38,67.82997828,186,65,Porto,Ambidestro,34
3.72,8780,21,0,0,2,20,1,0,0,40,69.05897125,192,65,Faro,Direito,68
4.37,8781,22,0,0,3,16,1,0,0,91,61.37125867,170,76,Braga,Direito,79
4.26,8782,25,0,0,0,17,3,0,0,81,63.21897906,185,64,Lisboa,Ambidestro,98
1.94,8783,19,0,0,0,11,0,0,0,92,62.36743687,199,84,Faro,Esquerdo,92
4.5,8784,34,1,0,1,24,0,0,0,24,59.89128759,171,60,Lisboa,Direito,27
7.97,8785,30,1,2,1,18,1,0,0,28,63.64917852,193,85,Braga,Direito,65
3.79,8786,23,0,1,0,22,0,0,0,72,59.36586686,192,89,Lisboa,Direito,79
3.79,8787,32,0,0,2,14,1,0,0,96,59.14138203,195,84,Porto,Direito,87
7.95,8788,28,1,1,3,24,1,0,0,65,51.01477506,167,85,Coimbra,Direito,75
2.22,8789,25,0,1,1,24,1,0,1,96,52.10361508,209,91,Coimbra,Direito,63
8.77,8790,30,2,0,4,15,2,0,0,8,55.16977621,176,85,Porto,Esquerdo,70
11.6,8791,28,2,0,4,24,5,0,0,28,66.70426516,205,66,Porto,Direito,78
3.86,8792,35,0,1,0,21,1,0,0,4,57.54142519,187,58,Braga,Esquerdo,6
1.83,8793,22,0,0,2,22,0,1,0,25,52.37970975,205,80,Braga,Esquerdo,77
9.64,8794,34,2,0,2,19,3,0,0,116,62.30735911,184,99,Coimbra,Direito,90
3.29,8795,38,0,0,2,34,1,1,0,41,54.39121618,195,96,Faro,Direito,43
3.65,8796,25,0,0,2,12,1,0,0,85,64.16425259,173,80,Lisboa,Esquerdo,30
3.35,8797,37,0,0,0,26,2,0,0,12,54.92502652,166,93,Coimbra,Direito,59
3.83,8798,28,0,0,3,19,1,0,0,15,55.29799603,191,93,Coimbra,Direito,21
5.62,8799,35,1,0,2,27,0,0,0,88,54.06301248,179,87,Braga,Direito,2
2.84,8800,18,0,0,1,18,0,0,0,101,59.46151067,198,99,Faro,Direito,51
3.9,8801,38,0,0,0,20,2,0,0,115,53.89540467,157,59,Faro,Ambidestro,69
5.07,8802,35,1,0,2,13,0,0,0,104,55.7837559,164,55,Faro,Ambidestro,98
4.44,8803,34,0,0,7,26,2,0,1,75,61.68685965,169,71,Braga,Direito,92
7.51,8804,18,2,0,2,17,1,0,0,34,67.27342034,162,54,Braga,Direito,1
1.96,8805,27,0,0,0,13,0,0,0,76,67.19912275,194,82,Braga,Ambidestro,37
4.47,8806,37,0,0,2,22,1,0,0,117,69.10265765,166,63,Coimbra,Ambidestro,67
3.42,8807,23,0,0,3,21,0,0,0,28,63.71785364,209,69,Faro,Ambidestro,79
4.9,8808,23,0,0,3,30,1,0,0,74,58.66471611,187,51,Coimbra,Ambidestro,37
4.23,8809,22,0,1,0,12,2,0,0,20,55.93448479,182,71,Lisboa,Ambidestro,45
3.13,8810,20,0,0,2,16,0,0,0,95,53.47756531,198,91,Faro,Direito,80
2.72,8811,28,0,0,2,17,0,0,0,26,65.00909691,192,53,Coimbra,Direito,10
4.14,8812,18,0,1,2,26,0,1,0,83,64.64948639,191,73,Faro,Esquerdo,4
4.72,8813,34,0,0,2,16,3,0,0,15,69.40390412,153,51,Braga,Esquerdo,62
6.59,8814,33,2,0,2,21,0,0,0,5,50.20487027,201,86,Faro,Direito,41
2.15,8815,32,0,0,0,19,0,0,0,82,51.34095849,175,75,Porto,Esquerdo,79
1.87,8816,28,0,0,4,26,0,0,1,115,60.96751869,191,75,Coimbra,Direito,29
9.4,8817,22,2,1,3,23,1,1,0,111,62.08044034,191,80,Coimbra,Direito,31
5.51,8818,28,0,1,2,24,1,0,0,69,53.57386799,204,96,Lisboa,Esquerdo,59
5.7,8819,18,0,1,2,21,1,0,0,106,57.14551336,186,75,Coimbra,Direito,51
9.13,8820,38,3,0,2,17,1,0,0,4,54.42479701,207,69,Coimbra,Ambidestro,36
4.43,8821,35,0,0,3,26,1,0,0,31,67.41017251,179,74,Braga,Esquerdo,71
7.45,8822,38,2,0,1,25,1,0,0,56,53.63032757,196,94,Braga,Ambidestro,85
4.76,8823,24,1,0,1,10,1,0,0,65,51.99498013,200,85,Lisboa,Ambidestro,27
3.34,8824,34,0,0,1,29,1,0,0,3,66.27687457,168,98,Faro,Direito,61
3.37,8825,23,0,0,0,18,2,0,0,57,59.53339311,175,88,Braga,Direito,92
3.75,8826,33,0,0,1,15,2,0,0,52,66.22169221,150,65,Coimbra,Esquerdo,60
4.47,8827,23,0,1,2,23,0,0,0,24,61.7333042,177,56,Lisboa,Esquerdo,77
6.89,8828,31,0,0,3,21,4,0,0,111,61.94543291,176,86,Faro,Esquerdo,29
2.74,8829,35,0,0,0,25,1,0,0,18,63.72202631,191,80,Faro,Ambidestro,22
