Risco de Lesao,ID do Jogador,Idade,Lesoes Anteriores,Intensidade do Jogo,Posicao Jogada,Minutos Jogados,Tempo de Recuperacao,Metricas Fisicas,Carga de Treinamento,Condicoes Climaticas,Tipo de Partida,Qualidade da Equipe Medica,Altura do Jogador (cm),Peso do Jogador (kg),Cidade Natal,Numero de Fans nas Redes Sociais,Numero de Anos no Clube
0.237308354,9079,21,0,Low,Goalkeeper,29,3,4.944483592,11.63990158,Snowy,Cup,5.436572236,198,53,Braga,66171,2
0.37379611,9080,22,0,Low,Goalkeeper,114,3,6.822071456,60.11178342,Windy,Cup,4.973647621,205,91,Coimbra,67456,9
0.217230498,9081,25,0,Low,Goalkeeper,35,4,7.048362281,29.95012502,Clear,Friendly,5.909802546,153,93,Porto,763430,3
0.47600898,9082,29,1,Low,Goalkeeper,86,1,4.019158588,41.81722915,Clear,Friendly,5.507725293,175,97,Lisboa,281209,5
0.403813553,9083,22,0,Medium,Forward,82,2,5.099393967,46.70358062,Snowy,League,6.776208649,191,92,Braga,132996,1
0.503871934,9084,39,0,Medium,Defender,63,2,6.257050494,28.5334141,Windy,Friendly,4.540291138,169,51,Braga,342090,8
0.808506194,9085,34,5,High,Midfielder,37,2,-0.972337424,39.88126755,Snowy,Friendly,4.82470633,189,54,Lisboa,705341,6
0.417222133,9086,29,0,Medium,Forward,53,3,0.794138096,27.45789225,Windy,Cup,4.359764673,201,98,Coimbra,582476,5
0.462581057,9087,24,2,Medium,Defender,15,2,4.212223338,65.66052789,Snowy,Cup,5.474962383,183,82,Braga,839147,4
0.362109148,9088,38,1,Low,Midfielder,49,3,4.436464909,60.76507852,Rainy,Friendly,6.794502,178,72,Porto,860035,7
0.580557884,9089,36,1,Medium,Goalkeeper,86,1,5.483229301,10.13072681,Snowy,Friendly,5.946021165,179,99,Braga,42601,1
0.465075898,9090,21,1,Medium,Forward,83,4,6.885327647,34.23405594,Clear,Cup,3.681002503,154,50,Porto,295320,3
0.328646891,9091,35,0,Low,Forward,67,4,5.775133074,30.72796716,Clear,Cup,4.958184936,162,69,Lisboa,945386,1
0.310594089,9092,34,0,Low,Defender,32,1,5.244960782,29.22046516,Windy,Friendly,7.681717535,193,62,Faro,925173,1
0.458671004,9093,28,1,High,Midfielder,45,3,7.082831035,57.18703714,Windy,Friendly,7.851948681,163,63,Porto,761272,5
0.301050974,9094,33,0,Low,Forward,78,4,4.329742026,87.56807982,Snowy,Cup,6.381336743,158,56,Faro,294101,1
0.35268658,9095,23,0,Medium,Defender,111,4,4.178553492,42.90556593,Clear,Friendly,7.939178546,190,97,Faro,12598,4
0.517532597,9096,25,1,Medium,Goalkeeper,45,3,1.869917855,31.02428475,Rainy,League,1.413511259,209,51,Lisboa,397497,4
0.520661781,9097,18,4,Low,Goalkeeper,56,3,3.221308139,39.41021636,Windy,Friendly,4.201875454,183,70,Braga,625146,1
0.359902597,9098,30,0,Medium,Midfielder,34,3,5.16992604,34.74303964,Clear,League,5.776641473,198,54,Braga,443050,6
0.606003306,9099,33,0,High,Goalkeeper,71,1,1.400863429,39.24507983,Rainy,Friendly,4.669377061,186,55,Porto,173567,2
0.532633303,9100,22,1,High,Defender,115,4,6.98249955,51.50431711,Clear,League,6.452686887,155,63,Coimbra,678388,3
0.238457624,9101,33,1,Low,Midfielder,5,4,1.22291095,45.08439349,Snowy,Friendly,7.022783311,178,69,Porto,50960,6
0.303277841,9102,33,0,Medium,Midfielder,21,4,2.647589162,45.99200705,Clear,Friendly,6.465030961,172,94,Lisboa,276240,2
0.494772526,9103,39,1,High,Midfielder,24,3,2.509817005,58.89756002,Clear,Cup,7.071717543,173,76,Faro,947668,8
0.415847825,9104,33,0,High,Defender,22,4,10.47615556,53.92241469,Rainy,Cup,5.407780578,205,63,Faro,814653,8
0.441439318,9105,28,0,Medium,Midfielder,91,1,4.276662515,47.39844539,Windy,Friendly,8.208480636,204,65,Faro,339322,4
0.357791738,9106,36,0,Low,Forward,63,3,4.558089778,51.48756973,Clear,Friendly,5.104857381,202,93,Faro,877560,1
0.339908162,9107,29,1,Low,Midfielder,88,4,1.497280225,51.88470906,Snowy,Friendly,7.004784703,206,77,Coimbra,537735,6
0.724998747,9108,32,3,High,Goalkeeper,108,2,3.20854243,45.49897661,Clear,League,7.373670698,162,93,Lisboa,385552,9
0.440763962,9109,31,2,Low,Forward,62,1,0.420456071,60.73597177,Clear,Cup,8.236171504,153,58,Lisboa,797800,1
0.589580604,9110,27,3,Medium,Forward,76,2,4.824665403,66.18434459,Clear,Friendly,6.684405781,199,66,Coimbra,386165,7
0.577326969,9111,35,1,Low,Defender,118,1,6.392673166,54.35798278,Snowy,Friendly,4.270161468,178,58,Porto,164505,7
0.385968655,9112,30,2,Low,Goalkeeper,64,4,5.710307792,51.37347592,Snowy,Cup,6.224550092,207,70,Lisboa,813360,3
0.567918118,9113,38,1,Medium,Forward,96,2,6.8595388,46.31135489,Rainy,League,5.997608952,180,74,Lisboa,392612,6
0.468061334,9114,28,2,Low,Forward,40,2,5.121934847,64.12590972,Clear,Friendly,3.908593914,194,53,Coimbra,836568,8
0.465447038,9115,36,0,High,Forward,27,4,9.942469015,67.54376202,Clear,Cup,4.19078505,163,66,Faro,41552,9
0.48616466,9116,35,0,Low,Midfielder,98,1,4.158202087,43.05537452,Windy,League,4.507989747,173,91,Faro,597577,9
0.631095375,9117,28,1,Medium,Forward,102,3,6.049805366,59.95522059,Clear,Friendly,0.607221103,165,91,Porto,342978,1
0.427890604,9118,26,1,Low,Midfielder,86,2,4.542795644,69.29002038,Snowy,League,5.555670385,171,65,Porto,407737,6
0.75561063,9119,39,1,High,Forward,81,1,5.465956743,51.98089059,Windy,Cup,2.501858511,157,97,Coimbra,600015,2
0.624352802,9120,22,1,High,Midfielder,110,3,5.23956842,42.91335866,Snowy,Friendly,3.800346114,208,52,Braga,309885,1
0.451479025,9121,31,1,Medium,Forward,33,2,3.095874956,12.59105237,Clear,League,5.871833501,200,97,Lisboa,820451,1
0.535346557,9122,34,0,High,Defender,104,3,1.269608559,63.03002011,Windy,Cup,6.866438318,207,57,Porto,875877,3
0.376484177,9123,25,0,Low,Forward,75,2,5.479985828,61.97045685,Snowy,Cup,4.513431752,204,84,Coimbra,298231,9
0.384701574,9124,21,0,High,Forward,9,3,2.402870839,50.3189103,Rainy,League,5.226502844,160,97,Faro,966589,5
0.249286949,9125,34,0,Low,Forward,14,1,3.681770739,51.34339794,Windy,Cup,9.145427037,165,83,Lisboa,288300,8
0.447694011,9126,23,4,Low,Forward,29,3,5.422497077,40.78663889,Snowy,Cup,6.493692944,190,87,Faro,465389,6
0.564147651,9127,31,1,Medium,Defender,48,2,3.60581256,53.2029938,Windy,Friendly,2.127205298,167,86,Porto,821377,6
0.305206676,9128,19,2,Low,Midfielder,28,2,3.622535623,73.52562059,Clear,Cup,8.310945065,171,67,Braga,369190,6
0.407798077,9129,29,1,Low,Forward,57,3,0.865152802,29.13620537,Snowy,Cup,3.812835561,150,93,Coimbra,729411,6
0.30349132,9130,18,0,Low,Midfielder,28,1,4.906831849,78.68426621,Windy,League,4.93961126,170,65,Faro,772834,8
0.332364772,9131,32,1,Low,Forward,39,4,3.038926425,47.45706781,Rainy,League,4.980744745,193,53,Braga,195048,1
0.292927571,9132,29,0,Medium,Forward,33,4,5.930854407,66.18820671,Clear,League,6.88941173,162,84,Faro,119826,6
0.607924888,9133,38,3,Medium,Forward,36,4,6.134496541,54.42463898,Windy,Cup,2.723921874,166,58,Faro,115633,1
0.291985055,9134,32,0,Low,Goalkeeper,16,3,6.410609552,93.79477596,Rainy,Friendly,4.361390022,160,50,Coimbra,623396,2
0.422158182,9135,30,1,High,Midfielder,1,4,3.677720093,51.87648014,Snowy,Cup,5.732377255,195,54,Coimbra,939896,9
0.57162926,9136,34,1,Medium,Goalkeeper,95,1,8.09446973,35.0645303,Clear,Friendly,6.487111723,166,84,Braga,747225,5
0.556147893,9137,18,2,High,Defender,1,1,3.181560129,62.3893687,Clear,Friendly,4.671877247,174,85,Lisboa,570860,8
0.492583959,9138,37,0,High,Midfielder,95,4,4.890659749,43.80434122,Windy,Cup,7.219786261,185,55,Porto,844635,5
0.548849697,9139,34,1,Medium,Defender,88,3,2.929720463,26.01977293,Rainy,Friendly,4.212783862,180,89,Coimbra,281404,1
0.527304408,9140,29,0,High,Forward,42,2,7.628001573,29.19052549,Windy,Cup,4.104515074,180,99,Porto,2534,1
0.4722739,9141,22,2,Medium,Midfielder,8,2,1.920985444,45.28194937,Snowy,Cup,4.319204023,186,90,Braga,824155,3
0.657198165,9142,22,2,Medium,Goalkeeper,61,2,5.080936117,51.7692329,Snowy,League,-0.171376325,179,78,Braga,58123,2
0.464008425,9143,36,1,Medium,Goalkeeper,67,3,6.999521316,24.24946069,Snowy,League,6.816437592,174,62,Faro,453786,9
0.48659904,9144,21,0,High,Goalkeeper,23,2,6.369781054,44.9021845,Windy,League,3.265179333,186,94,Faro,84477,7
0.636118122,9145,36,5,Medium,Forward,46,3,5.904604229,46.39175817,Snowy,Cup,7.867945582,198,80,Porto,495447,8
0.549246941,9146,19,1,Medium,Defender,70,1,5.920927946,52.4806993,Snowy,Friendly,3.321496101,175,95,Braga,124891,3
0.373910013,9147,19,1,Low,Forward,39,2,4.747969909,83.79394925,Clear,League,3.802310744,152,64,Faro,812177,4
0.679699987,9148,30,1,High,Forward,104,1,5.216731382,52.29172562,Rainy,League,5.381006114,171,94,Porto,823560,7
0.551348113,9149,38,0,High,Forward,0,2,6.198006437,49.21608315,Clear,Friendly,2.243677364,200,52,Coimbra,922053,6
0.469522528,9150,38,0,High,Forward,27,2,6.453918165,74.55270071,Rainy,Friendly,7.173682213,154,91,Lisboa,322612,3
0.35756782,9151,27,1,Medium,Forward,24,3,1.568824364,73.62043235,Snowy,Cup,7.097371781,182,76,Lisboa,361340,4
0.35813167,9152,29,1,Low,Defender,81,3,6.337138161,39.7192762,Snowy,League,7.249252861,188,96,Coimbra,70178,8
0.458028022,9153,18,0,High,Midfielder,65,4,3.635770342,61.75159747,Snowy,Friendly,3.561645505,193,84,Porto,513530,2
0.353483479,9154,25,0,Medium,Midfielder,18,4,2.375934934,43.95486745,Snowy,Cup,2.831504175,155,79,Lisboa,100165,8
0.414974854,9155,25,1,Low,Defender,62,4,3.829597306,35.75696539,Windy,League,1.71024073,151,56,Faro,134263,4
0.560160033,9156,37,1,High,Forward,93,4,4.238620747,73.79758035,Snowy,Cup,6.665705217,159,65,Coimbra,421337,2
0.596764226,9157,39,1,Low,Defender,100,1,9.097343086,50.20517474,Windy,League,3.123196922,175,62,Porto,29358,2
0.349624158,9158,27,0,Medium,Forward,8,3,6.364726722,32.96857121,Clear,League,4.156410388,165,98,Braga,529932,3
0.633805092,9159,39,2,High,Goalkeeper,23,4,7.182665419,68.14942578,Clear,Cup,2.246117559,177,62,Faro,401679,4
0.641655164,9160,27,3,High,Defender,65,1,1.643591241,38.74189695,Windy,League,8.807582972,173,83,Porto,458517,3
0.261041644,9161,18,0,Low,Goalkeeper,52,4,8.190438804,44.49443008,Rainy,Cup,3.880128809,155,99,Porto,389113,4
0.367504028,9162,32,0,Medium,Goalkeeper,0,2,6.38880336,36.4708352,Clear,Cup,5.231634976,163,97,Braga,884867,7
0.644031641,9163,27,2,High,Goalkeeper,36,1,2.625733628,48.92265465,Snowy,Cup,4.685142912,204,78,Porto,157568,9
0.306748706,9164,31,0,Medium,Forward,20,4,6.894494614,55.18333964,Snowy,League,5.914385545,208,60,Faro,167455,7
0.540563682,9165,27,0,Medium,Midfielder,73,2,6.128237188,34.54515449,Snowy,Cup,1.519192932,205,61,Braga,609993,2
0.567580124,9166,28,1,Medium,Goalkeeper,70,3,2.882181055,69.43489008,Rainy,Friendly,1.344800694,205,92,Faro,340947,9
0.397766453,9167,25,1,Low,Defender,107,3,3.329498263,29.57345422,Rainy,League,6.440817936,208,62,Porto,791776,9
0.482868126,9168,35,0,Medium,Defender,106,4,6.650669235,60.32027286,Windy,League,4.409820587,175,87,Braga,836482,9
0.266328455,9169,30,2,Low,Defender,7,4,6.081316821,22.41367333,Clear,League,7.805026151,159,81,Faro,902558,6
0.460901748,9170,33,2,Low,Midfielder,23,1,7.112921316,67.61914208,Clear,Cup,5.48548393,162,79,Faro,26193,6
0.380450534,9171,18,0,Medium,Forward,47,2,6.221647527,53.06378828,Snowy,Cup,4.992470226,208,69,Lisboa,319491,9
0.368111206,9172,32,0,Medium,Goalkeeper,91,4,7.710988453,78.08161019,Clear,Friendly,7.715072872,164,52,Faro,887101,8
0.401293379,9173,38,1,Low,Goalkeeper,29,4,4.869480332,46.35576477,Snowy,League,2.621207236,203,76,Lisboa,499220,8
0.503085275,9174,20,1,Medium,Defender,73,3,5.648671788,36.4436419,Clear,Cup,2.764212321,204,82,Coimbra,323395,5
0.392464244,9175,20,0,Medium,Midfielder,36,1,4.031656731,56.89779844,Windy,Friendly,5.608218576,197,72,Coimbra,674005,7
0.45861945,9176,36,1,Low,Defender,16,1,7.495315826,71.12630171,Clear,League,3.362395836,154,51,Coimbra,990103,6
0.482425283,9177,36,0,Low,Defender,109,3,5.461122512,71.218114,Clear,League,2.677978016,152,61,Braga,739762,3
0.503877245,9178,29,2,Low,Midfielder,115,3,6.836840757,68.88621866,Rainy,Friendly,5.590073388,184,76,Porto,932573,6
0.463882702,9179,37,0,Medium,Goalkeeper,75,3,6.514913738,56.73664052,Windy,League,5.129925789,184,56,Coimbra,904900,5
0.334183814,9180,29,0,Low,Midfielder,27,2,7.011578023,45.6242032,Windy,League,4.14782721,169,83,Faro,96676,1
0.425832892,9181,21,0,Medium,Goalkeeper,91,1,4.057934629,47.29268355,Windy,Friendly,7.623373791,171,78,Faro,793103,5
0.417872539,9182,25,0,Medium,Forward,46,1,5.160387185,55.62116614,Windy,Cup,6.024763457,173,57,Coimbra,576918,1
0.526299505,9183,27,3,Medium,Midfielder,37,3,5.004795988,31.66411527,Clear,Friendly,5.604051343,173,95,Porto,120848,7
0.48067073,9184,28,1,Medium,Goalkeeper,102,4,6.345521158,49.93673069,Clear,Friendly,5.374918008,152,63,Coimbra,668788,6
0.357002593,9185,19,0,Medium,Defender,21,4,2.143396846,49.57095373,Snowy,League,1.812213823,200,70,Coimbra,375685,4
0.720167661,9186,38,4,Low,Defender,65,2,9.063030666,17.55504059,Rainy,League,1.446754427,209,95,Faro,456158,8
0.578095831,9187,36,1,Medium,Goalkeeper,109,3,9.208976438,63.21281066,Rainy,Cup,4.588636666,194,64,Braga,784455,5
0.532380979,9188,31,3,Low,Goalkeeper,74,3,6.615941235,43.04764608,Snowy,League,4.713032681,182,50,Faro,771925,2
0.401135231,9189,23,1,Low,Forward,69,3,5.540118358,43.85411075,Rainy,League,3.736024924,206,73,Lisboa,273860,9
0.489101763,9190,30,0,Low,Forward,76,1,4.715961245,51.78322824,Snowy,League,2.229229623,153,57,Lisboa,17391,3
0.523850778,9191,26,2,Medium,Defender,104,2,4.171905641,63.26247657,Rainy,League,8.504453817,150,90,Lisboa,543270,8
0.445928981,9192,30,1,Low,Defender,107,3,3.323262934,38.88205575,Clear,Friendly,5.341062555,191,79,Coimbra,185697,5
0.31766055,9193,23,2,Low,Midfielder,12,1,5.695662071,69.63478347,Clear,League,8.966979165,206,83,Porto,686868,8
0.567396703,9194,31,1,High,Defender,65,3,4.779525584,53.64955687,Clear,Friendly,5.085654636,202,55,Braga,974649,3
0.485044204,9195,38,0,High,Defender,39,4,7.781279997,53.10825109,Snowy,Cup,4.437263919,176,60,Braga,667230,8
0.55852466,9196,35,2,Medium,Goalkeeper,62,3,4.02208083,50.04562678,Clear,League,4.80775862,175,86,Lisboa,945858,5
0.528137288,9197,24,0,Medium,Goalkeeper,112,2,4.762454604,43.51564882,Clear,Cup,3.778698737,180,54,Faro,279102,1
0.469341543,9198,37,0,Low,Forward,70,2,3.26404977,50.87041651,Rainy,Friendly,2.514436273,174,72,Lisboa,394183,3
0.379157408,9199,23,0,High,Goalkeeper,70,4,4.927592034,37.3672693,Rainy,Friendly,7.962157559,164,92,Braga,422849,6
0.48117588,9200,31,0,Low,Forward,117,2,4.814679508,33.15898742,Clear,League,3.720872579,161,82,Faro,963296,4
0.252415151,9201,21,0,Low,Forward,58,2,2.921915135,43.85703211,Snowy,Cup,7.908831454,170,90,Coimbra,172182,7
0.39066432,9202,18,0,Low,Midfielder,80,2,3.948403157,40.47241592,Clear,Cup,2.998685553,189,80,Braga,189530,6
0.40194854,9203,39,1,Medium,Goalkeeper,19,3,4.904389087,36.13955587,Rainy,Friendly,7.086011045,177,81,Lisboa,291964,9
0.288549125,9204,35,0,Low,Goalkeeper,25,3,3.037239992,52.27300883,Windy,League,5.55226971,178,88,Coimbra,53089,7
0.53832323,9205,31,2,High,Forward,14,3,8.27475323,9.37906669,Windy,Cup,5.636055723,154,71,Lisboa,648599,6
0.468141262,9206,23,0,Low,Defender,112,1,4.935511229,37.59650171,Rainy,League,3.963650076,177,79,Braga,751600,6
0.414504805,9207,20,0,Medium,Defender,63,2,4.057684659,60.1898506,Clear,Cup,4.879513612,167,92,Coimbra,428572,7
0.418412258,9208,31,2,Low,Midfielder,42,3,1.525026657,51.19066435,Snowy,Cup,5.185967286,179,68,Porto,130524,2
0.345621336,9209,19,0,Medium,Forward,84,4,4.23855448,73.21224934,Rainy,League,5.953867007,172,73,Braga,762553,1
0.588921326,9210,27,1,High,Goalkeeper,77,2,4.67696743,51.30432168,Clear,League,5.603104091,158,92,Braga,321188,2
0.37103558,9211,37,0,Low,Midfielder,40,1,2.791070371,56.09247156,Windy,League,6.195167937,186,84,Porto,742254,4
0.60697838,9212,34,2,High,Defender,66,3,5.241726109,48.24441735,Rainy,Friendly,6.37939716,183,78,Braga,368894,8
0.440713827,9213,31,0,High,Defender,8,3,6.747973009,61.29858899,Windy,Friendly,4.621560454,180,87,Braga,148114,1
0.545935553,9214,34,2,Low,Defender,34,1,5.953661096,53.15545509,Snowy,Friendly,2.815602633,169,55,Faro,122053,6
0.571944353,9215,19,2,Medium,Defender,84,2,6.386155992,53.37532746,Clear,League,4.140858989,172,76,Porto,920201,2
0.47008427,9216,37,2,Low,Goalkeeper,48,2,5.767664228,44.34759429,Clear,Cup,5.867316362,185,90,Coimbra,575158,5
0.411407112,9217,31,1,Low,Forward,87,3,1.937067618,55.42246654,Clear,League,5.764858281,205,80,Braga,261119,2
0.500906838,9218,24,3,Low,Defender,60,2,5.761855496,64.22043273,Snowy,League,5.361865728,152,60,Coimbra,296958,3
0.452635545,9219,18,0,Low,Midfielder,98,1,5.343358172,25.30537584,Clear,League,2.907747326,165,52,Coimbra,121548,3
0.58604358,9220,39,3,Medium,Midfielder,7,4,5.791273528,57.33870847,Rainy,League,2.104430512,190,91,Braga,737796,2
0.444973024,9221,31,0,Medium,Defender,101,3,6.808095672,24.31643685,Rainy,Friendly,6.371925283,175,55,Porto,276523,5
0.410444925,9222,29,1,Low,Forward,53,3,2.173223058,58.87955167,Windy,Friendly,3.470976447,170,57,Porto,396793,2
0.496203157,9223,26,1,Medium,Defender,102,2,6.700780865,22.55375731,Clear,Cup,7.188058946,173,82,Braga,414785,1
0.352168817,9224,22,1,Medium,Forward,2,1,7.288646542,44.31316093,Clear,Cup,7.960407825,195,88,Coimbra,671675,4
0.601566247,9225,27,2,Medium,Midfielder,40,1,4.93273821,43.28760555,Rainy,League,3.159638271,153,91,Faro,383093,1
0.380215879,9226,37,0,Low,Goalkeeper,37,3,7.315916973,33.58803376,Snowy,Cup,2.843758221,178,94,Coimbra,511867,7
0.301186209,9227,25,1,Medium,Defender,10,4,4.362742691,40.39540919,Rainy,Cup,6.842458501,181,89,Lisboa,151390,9
0.548791329,9228,23,2,Medium,Defender,60,2,4.609237187,52.6192751,Windy,Cup,4.390177066,200,94,Coimbra,633265,5
0.399406016,9229,39,0,Low,Goalkeeper,103,4,7.388566521,23.50977386,Windy,Friendly,4.856926049,179,66,Faro,784590,6
0.669081496,9230,39,5,Low,Forward,83,2,3.809303124,51.29456759,Snowy,League,7.099717784,172,71,Coimbra,311198,8
0.351324027,9231,25,1,Low,Midfielder,36,1,3.089945729,42.49828846,Clear,Cup,7.003379173,193,76,Braga,162197,5
0.716558005,9232,36,2,High,Forward,114,1,5.539715511,59.20987819,Windy,League,7.836423856,186,64,Porto,194025,8
0.435449197,9233,21,2,Low,Defender,63,3,5.21139063,75.49133882,Clear,League,3.962420335,162,81,Lisboa,90378,2
0.415120063,9234,27,1,Medium,Defender,0,2,4.873305625,52.99851723,Snowy,Friendly,4.737620182,200,95,Faro,608156,4
0.405655244,9235,18,2,Medium,Midfielder,66,4,5.749975183,20.02521089,Snowy,Cup,6.934029125,196,51,Faro,274970,8
0.337192072,9236,20,2,Low,Goalkeeper,34,3,5.280572127,39.29581047,Rainy,Friendly,6.124482903,200,67,Porto,40331,4
0.462429755,9237,22,2,Low,Defender,64,1,7.588974468,71.65307035,Rainy,Friendly,5.889499398,178,78,Coimbra,976096,8
0.335014389,9238,19,0,Medium,Forward,99,4,4.175687988,33.11602769,Windy,Friendly,7.263772054,161,60,Braga,163454,7
0.554440684,9239,24,0,High,Forward,118,2,5.96358612,71.78933459,Clear,League,6.550209419,197,70,Coimbra,695728,9
0.474620229,9240,27,1,Low,Goalkeeper,96,2,4.801239227,57.99050628,Clear,Cup,4.398000086,153,62,Porto,59398,9
0.417912533,9241,31,0,Medium,Midfielder,66,4,1.812095323,50.71722889,Windy,Friendly,4.039790261,208,84,Faro,485677,1
0.408407159,9242,19,3,Low,Forward,54,4,4.128521929,47.86636759,Windy,League,5.129528718,208,96,Coimbra,685735,9
0.467114404,9243,24,2,High,Forward,31,4,4.076187939,73.13315478,Snowy,Friendly,6.922419887,193,77,Coimbra,615638,6
0.4501696,9244,20,2,Medium,Defender,62,3,0.263328835,42.73456474,Rainy,League,6.62552243,151,99,Braga,574496,7
0.420950074,9245,38,0,Medium,Goalkeeper,85,4,5.56117242,57.61618662,Windy,Cup,6.248578626,165,54,Faro,155089,2
0.454590199,9246,34,0,Medium,Defender,27,1,4.390613105,43.6473186,Clear,Cup,4.98593613,179,79,Porto,571565,7
0.351951128,9247,32,0,Medium,Defender,70,4,2.412869338,56.15297793,Rainy,Cup,7.152666815,185,96,Faro,121393,8
0.426348568,9248,32,0,High,Defender,38,4,2.689065207,54.47846729,Clear,Friendly,5.735563441,164,66,Porto,739799,3
0.697132893,9249,38,1,High,Goalkeeper,63,2,5.326685555,43.28869355,Windy,Friendly,2.274557119,169,58,Faro,805201,6
0.63427773,9250,30,0,High,Defender,117,3,3.802655618,28.3431291,Rainy,Friendly,2.868405146,159,66,Coimbra,759566,2
0.531791354,9251,38,0,High,Goalkeeper,38,1,7.526952589,51.41914459,Windy,Friendly,6.662208431,186,90,Lisboa,29224,7
0.734202294,9252,34,2,High,Goalkeeper,108,4,6.830011771,34.63659175,Windy,Cup,2.212974388,166,95,Faro,541061,4
0.554084306,9253,38,0,High,Midfielder,90,4,2.820079455,54.72540704,Clear,League,4.581488246,167,92,Faro,953799,8
0.582116232,9254,31,2,Medium,Defender,87,2,3.990154095,17.69703927,Snowy,Friendly,5.998792592,184,83,Braga,430326,9
0.324668007,9255,32,1,Low,Goalkeeper,1,4,4.971237004,49.67857524,Rainy,Friendly,3.07966008,150,77,Coimbra,736154,1
0.369588272,9256,23,2,Low,Forward,17,1,8.025410677,84.37775644,Rainy,Friendly,7.129510326,197,70,Coimbra,676508,8
0.3694873,9257,39,0,Medium,Defender,100,4,3.220380303,74.17503473,Clear,Friendly,9.408650386,179,72,Coimbra,498583,7
0.512950625,9258,27,1,Medium,Midfielder,85,2,5.760849806,19.24794555,Clear,Cup,5.684714175,155,77,Faro,198329,1
0.416093206,9259,30,0,High,Defender,30,4,2.668235397,56.27750354,Snowy,Friendly,5.339386165,168,51,Coimbra,335816,9
0.568441074,9260,22,0,High,Forward,97,2,7.429032619,31.54299392,Clear,Cup,4.401166782,182,94,Faro,817880,5
0.323644015,9261,24,1,Low,Midfielder,46,2,5.278366966,58.91834437,Windy,Cup,7.146645704,170,80,Lisboa,353672,8
0.552550808,9262,33,0,High,Forward,99,4,6.816801284,42.71981191,Rainy,Cup,4.294364603,177,50,Coimbra,732674,2
0.379927231,9263,24,1,Low,Defender,41,1,4.840551517,68.73307204,Rainy,League,5.947259993,152,77,Braga,911228,5
0.485579203,9264,34,0,Medium,Goalkeeper,103,4,8.490834639,53.38887446,Snowy,League,3.948661278,182,56,Braga,459896,5
0.557774396,9265,27,0,Medium,Goalkeeper,69,1,6.625792348,47.13680095,Windy,Friendly,1.980187559,191,99,Porto,39089,1
0.643958944,9266,39,2,High,Forward,68,4,4.323885516,50.87590277,Snowy,Friendly,4.454790264,158,61,Lisboa,846322,5
0.198042081,9267,22,1,Low,Goalkeeper,14,3,3.245243406,56.68933944,Windy,Friendly,8.679897548,159,90,Coimbra,342650,1
