Gravidade dos Incidentes,Rivalidade Historica,Distancia entre Cidades dos Times,Consumo de Alcool,Presenca de Seguranca,Incidentes de Violencia Passados,Temperatura,Dia da Semana,Chuva,Sequencia de Vitorias do Time,Mistura na Zona dos Fas,Jogo Noite Adentro,Numero de Barracas de Concessao,Distancia de Viagem do Time Adversario
1.416956467,2,513,2,378,0,25,7,0,3,1,0,15,487
3.72601866,1,694,3,188,1,20,4,0,5,0,0,12,523
0.8,0,448,0,293,3,30,4,1,5,1,0,4,295
3.546609362,1,454,5,449,1,25,1,1,9,1,1,12,303
1.520347979,5,875,1,364,1,33,2,0,2,0,0,9,787
4.111017544,5,181,2,401,3,20,4,0,1,1,1,14,483
1.798727334,4,246,4,306,1,26,6,0,9,0,0,10,284
1.326747236,1,696,1,383,1,33,2,1,8,1,0,3,136
1.842231759,3,84,0,32,3,32,2,0,5,0,0,18,121
1.938357899,5,469,1,447,4,28,6,0,7,1,0,1,945
1.362740767,5,426,0,497,0,23,5,0,9,0,0,12,760
1.312228034,5,448,0,288,2,24,4,0,4,0,0,14,83
1.726965339,0,269,1,41,2,29,5,0,9,0,0,4,106
0.942354744,3,947,0,147,0,32,2,0,8,0,0,4,850
0.7,1,937,1,90,2,31,4,0,4,1,0,10,173
2.122227182,0,746,1,428,3,34,3,0,4,0,1,4,664
3.142415973,5,566,3,364,0,27,3,1,1,1,0,1,114
4.705109407,3,632,4,328,3,30,1,0,9,1,1,3,986
5.746049799,3,391,5,204,0,21,6,0,9,0,1,15,345
0.9,0,802,0,301,2,20,5,0,9,0,0,3,411
3.45355872,5,912,1,102,1,27,6,1,0,0,0,11,692
0.583507528,0,465,0,442,2,26,2,0,2,1,0,4,823
1.041709244,2,505,1,55,1,29,3,0,8,0,0,15,139
5.033505354,5,346,5,36,1,18,4,0,6,1,0,1,430
2.448625158,0,987,1,424,3,26,6,0,5,1,0,8,963
0.6,1,380,1,171,0,34,6,0,6,0,0,8,931
4.026201155,5,754,4,341,3,24,2,0,1,0,0,16,770
3.908197317,4,729,0,110,2,22,6,0,9,1,0,7,530
5.630120649,5,388,4,196,1,28,1,0,6,1,0,4,477
2.174345457,2,797,4,447,2,28,2,0,1,0,1,5,784
1.677308029,0,855,4,482,4,21,7,0,0,0,1,10,319
2.489394887,4,347,4,203,1,24,1,0,1,0,1,19,76
3.996837478,2,809,3,167,3,24,7,1,6,1,1,12,382
0.9,1,726,0,466,1,32,2,0,6,1,0,1,937
2.645242759,5,361,0,416,2,31,4,0,0,1,0,2,973
1.551965739,4,632,1,18,1,32,7,0,8,1,0,2,567
0.811952152,0,792,0,221,2,28,5,0,1,1,0,19,168
2.763414927,0,104,5,448,0,19,3,1,2,1,1,4,86
3.070495355,1,743,4,394,2,21,2,0,6,1,0,8,596
3.350529732,2,583,2,321,1,31,2,0,8,1,1,15,607
1.825133924,4,844,0,176,3,16,4,0,6,0,0,16,695
2.541662306,1,154,2,352,0,18,4,0,1,0,1,15,847
2.937348127,2,224,5,283,0,23,3,0,8,1,0,19,943
3.668215377,3,343,3,307,1,22,2,0,1,1,0,15,796
0.2,3,929,1,489,0,18,4,0,2,0,0,10,260
1.707573279,2,600,1,120,1,25,5,1,3,1,0,16,999
0.9,0,960,1,338,2,21,1,1,9,0,0,15,967
0.828009663,0,424,3,212,1,25,1,0,2,0,0,17,429
2.970807001,3,499,4,257,0,17,4,0,3,1,1,4,598
1.838695861,0,494,2,74,1,26,3,0,7,1,0,17,797
1.388404151,0,109,0,212,1,22,7,0,0,0,0,10,703
2.897518025,2,441,4,170,1,21,4,0,2,0,0,10,603
3.618158133,5,861,1,423,2,27,4,0,8,0,0,8,823
0.4,2,860,1,142,0,18,1,0,2,0,1,10,819
3.171392332,0,439,4,187,3,33,4,0,5,0,0,10,521
3.36096446,2,261,2,202,0,17,3,0,8,1,0,2,738
3.230317495,4,716,4,275,1,25,1,0,7,0,0,4,339
3.530398706,3,734,3,69,2,20,6,0,5,0,0,4,261
2.617795625,5,584,1,214,3,30,7,0,3,0,1,10,272
3.754384329,4,289,2,164,3,22,1,0,7,1,1,6,931
1.702936221,4,537,0,81,1,25,1,0,6,1,0,2,450
0.2,0,770,1,165,1,23,5,0,2,0,0,14,113
4.537313602,0,171,4,182,1,15,7,0,8,0,1,13,949
2.912847371,4,302,2,317,3,21,2,0,7,0,0,6,92
4.980657652,4,190,1,459,2,24,4,0,7,0,0,11,716
1.347201678,1,501,0,71,1,23,7,0,4,1,0,19,370
1.11041089,1,901,0,382,1,27,5,1,5,1,0,14,328
4.782483188,3,923,5,469,3,32,4,1,7,0,0,17,635
3.658451602,4,881,4,484,2,30,3,0,9,0,0,1,266
4.066284958,2,202,3,390,3,18,6,1,4,0,0,6,200
4.599177422,5,942,4,214,2,20,2,0,6,0,1,14,199
3.03113298,1,775,2,69,2,34,4,0,7,0,1,14,657
2.374955813,0,357,4,95,3,23,4,0,0,0,0,9,502
2.732587709,4,609,2,433,1,26,7,0,3,1,0,2,709
3.488175607,2,366,5,152,5,26,2,0,4,0,1,10,634
6.316641715,5,578,5,360,1,15,3,0,0,1,0,13,737
4.789478831,2,345,5,16,2,23,3,0,9,1,0,14,766
3.012394716,2,892,3,304,6,24,4,1,1,1,0,13,130
2.853608157,0,394,5,188,1,31,2,0,6,1,0,3,364
3.657559675,1,630,4,236,3,15,1,0,9,0,0,19,194
0.214161424,2,646,0,16,1,15,7,0,1,0,0,17,746
3.521213146,5,331,2,149,7,24,1,1,7,0,0,1,647
3.025187223,1,257,2,23,2,23,6,0,5,1,0,18,898
0.543304117,3,601,0,43,3,23,5,0,2,0,0,17,369
0.3,0,145,4,387,2,19,7,0,3,0,0,17,863
3.695280648,1,501,3,432,4,16,6,0,7,1,0,3,161
2.034418484,1,811,1,249,1,28,7,1,5,1,0,9,87
3.792112787,2,422,4,338,5,26,2,0,1,1,1,17,437
4.801167575,5,697,5,329,3,30,3,0,3,1,0,16,925
3.407359645,2,122,4,106,2,30,5,0,4,0,1,13,81
3.13407958,5,862,2,277,1,23,3,0,0,1,0,17,610
2.697747273,0,834,2,135,4,33,5,1,8,0,1,4,548
3.615231671,1,730,3,43,2,34,7,0,4,1,0,12,592
5.673731778,4,382,5,292,2,34,3,0,8,1,1,3,627
3.647403772,5,442,3,415,4,33,7,1,6,0,0,16,82
4.259315873,5,759,3,27,1,24,7,1,6,1,0,6,536
1.314512986,2,908,0,439,3,25,4,1,2,0,0,10,632
1.2,2,155,1,437,2,34,3,1,9,1,0,17,70
1.742304729,3,150,1,411,0,19,2,0,4,1,1,15,811
3.963464997,5,408,5,302,1,34,5,1,4,1,0,9,151
3.204311759,0,796,3,400,3,30,1,1,6,1,0,12,270
0.569764178,1,841,2,77,2,33,4,0,1,0,0,7,709
1.989246594,1,378,1,246,3,26,6,1,5,0,1,14,547
3.221442726,1,938,4,89,4,31,3,0,4,0,0,14,960
0,5,667,0,95,1,16,1,0,0,0,0,9,969
4.713413051,2,444,2,69,5,23,6,0,8,1,0,4,59
1.652227931,0,84,0,57,1,32,6,0,8,1,0,9,505
2.353475399,1,206,4,188,2,16,6,1,5,0,1,16,796
3.0786293,5,953,1,365,2,24,5,1,8,0,0,17,815
2.244166002,4,322,0,93,2,23,4,1,2,1,0,13,774
3.27782341,3,445,5,104,2,17,6,0,5,0,1,9,542
1.109335417,3,801,0,317,4,23,4,0,0,1,1,15,103
0.1,1,256,0,261,0,18,4,0,1,0,0,14,327
0.695553989,2,806,4,490,1,27,6,0,3,0,0,2,383
3.440369041,3,654,2,342,1,33,1,0,2,0,1,8,932
5.310882501,3,670,2,189,7,26,6,0,0,0,0,15,549
2.680349109,3,355,4,93,1,26,5,0,2,0,0,16,942
0.988849274,3,675,0,319,2,29,3,0,8,0,0,14,548
0.7,1,585,0,434,3,26,5,0,4,1,0,1,592
4.859748724,5,854,3,435,2,16,4,0,9,1,0,18,938
3.767068911,0,511,5,495,3,26,5,1,1,0,0,16,654
2.738910906,0,301,1,159,3,21,3,0,7,1,0,19,575
2.876612509,2,316,1,48,0,21,6,0,7,1,0,15,67
4.280541357,5,916,2,288,3,32,6,1,6,0,0,5,793
3.774761099,4,258,4,313,4,26,6,0,3,1,0,13,110
0.9,0,616,0,122,4,32,5,0,7,0,1,17,312
5.071432671,4,588,5,385,3,20,7,1,3,0,1,19,703
1.52848443,0,884,1,426,2,22,7,0,8,1,0,16,485
2.924975017,0,552,4,136,1,31,6,0,1,1,0,3,673
3.070214512,2,563,4,50,1,29,6,0,0,1,1,1,737
2.4759888,3,629,0,167,3,26,6,1,8,0,0,6,899
4.168330372,2,963,5,215,1,21,4,0,1,1,1,4,376
3.001128644,0,197,4,56,5,27,4,0,1,0,0,14,420
3.887726575,5,880,1,493,0,26,3,0,2,0,1,7,305
3.668836011,3,889,3,194,3,30,2,0,4,1,1,18,783
1.480870189,5,691,1,81,0,33,7,0,3,1,0,8,967
4.723836325,5,132,5,66,2,24,5,1,1,1,0,14,115
4.309828796,5,91,3,248,4,30,4,0,7,1,1,8,421
2.368955557,3,205,4,71,0,26,6,0,5,1,0,3,474
3.845401732,5,718,1,351,1,17,5,0,0,1,0,6,296
2.014643774,3,502,0,66,1,18,3,0,6,0,0,10,708
3.512474183,4,668,5,461,4,15,1,0,2,0,0,9,419
3.067122388,0,333,4,252,0,18,1,0,6,1,0,17,92
1.4212534,1,237,0,492,1,18,6,1,1,1,0,3,168
2.160303123,5,666,3,337,2,17,6,0,5,1,0,11,726
4.381455839,2,673,2,491,3,32,4,0,9,0,0,7,329
1.756887637,4,523,2,133,1,32,7,0,7,0,0,9,511
4.04114721,2,556,3,479,3,22,3,1,7,0,0,5,847
0.6,1,182,2,162,1,22,7,0,6,0,0,19,749
5.29724315,3,320,5,264,6,21,3,0,1,0,0,15,743
2.626386815,1,671,4,226,3,22,5,0,6,0,0,15,497
5.751730164,2,122,4,433,2,30,7,1,9,0,0,12,552
3.103201991,1,977,5,241,2,17,4,1,9,0,0,17,53
0.880512713,0,485,1,26,3,29,1,0,2,1,1,12,627
2.638432298,1,907,4,89,1,32,3,1,7,1,0,4,79
3.446084699,5,342,2,185,1,25,6,0,4,0,0,9,763
4.772521685,0,704,5,48,2,16,3,1,6,1,0,14,464
0.690308455,5,986,0,152,0,33,1,1,3,0,0,19,923
1.825712999,1,821,1,26,0,30,5,0,0,1,1,14,305
0.712423899,0,806,0,258,2,20,5,0,4,1,0,15,673
1.056237531,0,486,2,44,2,23,5,0,6,0,0,18,526
1.144740797,1,901,0,298,1,29,5,0,5,1,0,6,802
4.684452338,4,716,2,497,0,23,4,0,6,0,0,14,745
3.258700354,3,710,4,496,2,24,5,0,2,0,0,8,456
1.333426723,3,109,1,155,1,16,5,1,7,1,0,16,746
3.82805909,3,647,3,423,1,29,7,0,9,0,0,6,224
1.478582761,0,753,2,224,0,15,7,0,0,0,0,5,315
4.159223425,3,376,5,174,3,20,4,0,8,0,0,7,277
3.492835009,0,992,5,120,1,27,3,0,0,1,1,3,516
2.28195497,4,231,4,144,3,34,2,0,3,1,1,10,133
2.818652605,1,848,5,83,2,21,5,0,7,1,0,4,980
0.9,1,834,0,473,0,31,7,0,7,0,1,13,667
2.415847884,0,816,4,165,1,33,2,1,9,0,0,9,94
3.969776706,0,483,5,224,3,31,6,0,9,1,0,12,391
2.198029188,4,568,0,363,3,15,1,0,5,0,0,1,164
1.642761494,3,687,0,283,2,31,2,0,6,1,0,5,436
2.013646558,4,132,0,440,0,21,7,0,8,0,0,17,817
3.325693835,1,77,5,288,5,17,1,0,0,0,0,3,831
1.048892267,1,315,0,157,0,18,7,1,6,0,0,6,50
2.454266514,5,332,1,40,2,28,7,0,3,1,0,12,93
4.147088582,3,446,5,23,0,26,2,0,0,0,0,13,52
1.337106992,1,812,0,32,2,21,5,0,0,1,0,17,455
1.406646166,5,749,1,11,2,28,6,0,4,1,0,8,668
3.183676612,0,432,3,422,2,27,2,0,9,1,1,19,801
0.970765937,1,860,1,187,0,31,7,0,1,0,0,4,778
2.888181264,2,630,5,338,3,19,3,0,2,1,0,6,532
6.260945545,3,368,5,68,3,22,6,0,7,1,0,18,635
2.473613076,5,887,0,298,2,25,7,0,8,1,1,6,971
3.3639382,3,660,5,185,3,29,2,0,2,1,1,7,379
2.243538927,3,242,3,181,3,29,1,0,5,1,0,4,719
3.503113122,2,276,4,405,1,27,7,1,5,0,0,13,339
2.070538418,4,500,1,92,1,21,3,0,1,0,0,13,63
1.141110672,0,231,4,435,1,31,6,0,5,1,0,19,768
2.804018758,3,981,3,477,0,32,2,1,4,0,0,4,623
1.418498159,1,376,1,494,0,26,7,1,1,1,0,19,709
0.9,0,654,0,232,2,29,1,0,6,1,0,15,210
1.872073144,1,704,1,44,0,19,7,1,3,0,1,12,583
1.2,0,252,0,306,2,33,6,0,9,1,0,18,630
1.161661551,0,451,2,478,4,22,1,0,1,1,0,15,156
2.302956696,5,693,1,448,0,18,5,0,1,1,0,11,730
4.266631533,1,521,1,119,1,19,1,0,6,0,0,11,648
3.725377521,1,828,4,244,1,22,6,0,8,0,0,12,131
2.931850138,0,695,4,406,4,33,7,0,4,1,0,6,289
3.034583281,3,939,3,48,3,33,3,0,8,1,0,2,151
1.374105796,1,228,0,228,3,16,4,0,8,1,0,19,957
5.423526019,2,747,5,226,0,20,1,0,9,1,0,1,100
4.144300607,2,67,4,203,2,32,3,0,1,0,1,6,921
3.937945012,0,512,3,172,2,31,6,0,9,0,0,5,382
1.305624693,4,884,0,125,2,31,7,1,1,0,0,17,438
1.178614798,0,962,0,337,4,31,4,0,7,1,0,18,262
1,0,658,0,170,2,29,2,0,5,1,1,15,528
4.02890007,3,595,2,98,4,21,1,0,7,0,0,5,769
2.80624649,3,975,0,478,1,19,5,0,9,0,0,3,781
3.137840074,5,452,3,429,2,33,2,0,2,0,1,9,269
1.26779432,4,442,0,150,1,21,5,0,6,1,0,11,513
3.712246314,4,985,5,321,4,16,7,0,3,1,1,18,162
5.622735918,4,349,5,183,2,29,3,0,3,1,0,4,929
1.350862123,4,400,0,210,2,28,3,0,5,1,0,18,760
2.225972559,4,236,3,364,2,20,6,0,0,1,1,1,911
0.4,0,396,1,311,2,21,4,0,1,1,0,8,855
2.110357914,0,672,0,365,5,23,7,0,7,0,1,6,625
6.770069377,5,458,3,122,0,16,5,0,7,1,0,16,300
3.754087974,2,808,4,376,2,34,3,0,1,1,0,2,880
0.764092763,2,120,3,437,1,15,7,1,4,0,0,15,593
2.812362103,5,870,2,183,1,32,6,0,6,1,0,1,637
2.016668124,5,993,4,83,2,26,5,0,1,0,1,4,700
4.336513379,1,376,5,334,1,21,3,0,2,0,1,18,285
3.156867092,0,261,5,296,4,25,5,0,5,0,1,5,457
3.059977632,4,358,1,134,5,26,6,1,0,0,1,19,468
1.091208262,1,157,1,33,0,32,4,1,0,1,0,9,767
3.95169597,3,226,3,41,2,19,2,0,2,0,0,4,183
2.22045595,0,476,3,263,2,15,7,1,6,0,0,5,257
3.805780566,5,789,0,122,3,15,7,0,9,0,0,16,798
2.369911972,2,580,0,204,4,23,1,1,7,1,0,19,471
2.673842732,0,883,5,25,2,15,3,1,6,0,0,10,997
3.696678428,5,467,2,450,3,26,6,0,7,0,0,12,679
1.495965794,0,297,0,498,4,31,6,0,5,1,1,13,121
2.381090724,0,258,5,221,1,30,6,0,2,0,0,16,674
1.573097842,0,265,3,117,3,31,6,0,1,0,0,4,938
5.065510399,3,762,3,33,2,21,6,0,1,1,0,5,99
3.474767099,2,487,0,299,4,17,7,0,5,0,0,19,947
0.8,0,818,2,393,1,23,5,0,6,0,1,16,350
2.589697458,5,667,5,317,1,17,3,0,1,0,0,4,536
3.046475345,3,360,3,313,1,30,3,0,2,1,0,11,487
3.72684204,1,832,5,352,0,30,1,1,6,1,0,13,503
2.271707761,0,432,2,128,2,24,4,0,0,1,0,19,883
3.675696806,3,320,3,190,3,22,7,0,9,1,0,11,237
5.900419327,4,170,5,448,2,30,1,0,1,0,0,18,728
2.915782963,1,456,2,47,0,30,2,0,0,0,0,9,928
4.022911398,2,294,2,395,0,20,2,0,9,1,0,3,397
0,0,115,2,242,1,18,2,0,0,0,0,1,534
0.9,0,991,0,78,3,29,2,0,6,1,0,4,901
1.384375287,3,277,1,91,0,17,2,1,8,1,0,17,878
4.598626488,2,931,5,127,4,31,5,1,3,0,0,15,654
3.511243905,4,186,2,318,3,29,3,0,0,1,0,17,736
3.012091983,1,243,5,59,0,34,5,0,4,1,0,11,523
3.548548299,5,755,2,166,1,23,5,0,7,0,0,15,296
5.257875198,2,707,5,83,2,27,1,1,5,0,0,13,210
3.843443151,0,706,3,499,2,15,1,0,8,1,0,9,998
2.91582952,3,538,5,192,3,26,5,0,2,1,0,8,813
1.83114681,4,633,1,115,0,31,2,0,5,0,0,10,111
2.358377594,3,403,3,198,1,28,4,1,9,1,0,11,184
0.7,1,979,3,315,3,15,3,0,7,0,0,10,292
2.367663792,2,753,2,281,3,24,2,0,2,0,0,5,160
1.959875653,3,605,4,96,3,28,1,0,4,0,0,7,478
0.735745465,5,206,1,359,0,29,7,0,3,0,0,11,851
1.606238143,5,525,3,335,1,25,5,0,6,0,0,9,333
4.639562246,3,65,4,181,2,33,6,1,5,0,0,16,771
4.003774123,0,127,4,261,4,25,6,0,9,0,0,15,956
6.576495326,3,101,3,365,4,33,1,0,7,1,1,1,586
4.209017488,4,563,2,477,2,25,3,1,7,0,1,17,791
0.435663522,2,553,0,153,1,33,5,0,4,0,0,2,512
3.68251424,1,793,3,293,3,21,7,1,2,1,1,8,222
3.096353453,5,110,2,194,1,21,4,0,6,0,0,16,435
2.579084954,3,181,1,163,4,20,5,0,1,1,0,1,202
1.222853218,4,431,2,351,0,23,7,0,1,0,0,7,932
4.156263965,5,613,4,127,0,32,1,1,1,0,0,9,861
2.497474917,5,858,1,276,2,20,2,0,8,0,0,5,551
0.9,1,741,1,394,0,28,1,0,6,1,0,11,812
2.23371125,5,592,0,334,4,23,7,0,4,0,0,15,638
3.289709582,4,459,0,264,4,17,3,0,6,1,0,17,723
3.253219308,5,204,3,250,4,17,4,0,9,0,0,17,928
3.378010277,5,682,2,180,3,22,6,1,1,0,0,18,55
1.995225365,3,100,3,439,3,26,7,0,8,0,0,17,121
1.365025696,3,144,0,114,1,32,3,0,6,1,0,7,615
1.533767022,2,737,4,499,0,15,3,0,0,0,0,11,605
1.762087301,0,572,0,45,3,33,2,0,4,0,0,11,473
3.607638832,4,953,2,75,2,26,1,1,4,1,0,3,466
3.645507887,0,573,4,194,2,34,2,1,5,0,0,12,793
2.338117142,0,404,3,399,0,30,2,0,0,1,0,8,107
6.656946307,5,94,3,199,2,23,5,0,8,1,1,6,477
0.5,1,851,0,164,2,20,7,0,3,0,1,3,381
0.793007853,1,254,0,390,4,20,1,0,4,1,0,6,964
2.355230358,5,780,5,419,1,21,6,1,0,0,0,9,777
4.250832142,4,889,3,236,1,28,5,0,8,1,0,17,298
2.081079912,0,480,3,150,2,30,6,0,0,0,0,10,633
1.103185511,2,305,1,85,1,17,1,0,6,0,0,5,96
2.512550824,0,297,2,155,3,15,2,0,7,0,0,2,263
3.246081924,1,582,1,47,2,34,4,1,6,1,0,9,305
0.4,0,90,1,499,1,31,7,0,1,1,0,6,967
3.492694296,3,508,3,271,3,15,5,0,5,1,0,6,715
4.65122532,3,839,5,135,0,19,1,0,7,1,1,17,57
2.019830661,2,326,2,101,3,31,5,1,7,1,0,3,603
2.836758746,4,973,3,293,1,19,7,0,7,1,1,3,574
1.096691519,0,244,1,354,2,25,1,0,8,0,0,19,332
2.297916412,3,120,1,270,2,17,5,0,2,1,0,5,799
4.228668268,4,319,3,452,2,24,4,0,1,1,1,10,286
1.635393455,3,384,0,472,2,28,1,0,1,1,0,14,565
1.925461656,4,634,0,376,1,33,4,0,2,0,0,16,992
4.765935244,4,357,3,117,2,25,6,0,8,0,0,19,474
5.009388041,3,476,4,466,2,15,4,0,4,0,1,9,208
4.745492315,5,248,4,54,2,26,6,0,3,1,1,9,499
0,1,125,0,377,2,34,4,0,0,0,0,15,142
3.774369217,4,836,2,446,1,16,5,1,0,1,0,14,396
7.554419128,5,844,5,11,2,15,3,1,5,1,1,4,308
1.271383747,0,707,1,442,2,29,2,0,6,1,0,10,646
5.603525233,5,574,2,210,1,27,3,1,9,1,0,5,615
2.069462268,3,924,0,99,2,27,3,0,2,0,0,14,660
4.624551624,5,690,3,224,2,27,7,0,8,0,0,1,805
3.237149384,1,279,4,124,2,31,5,0,5,0,0,7,255
0.3,3,134,0,328,3,20,7,0,3,0,0,11,617
2.538702702,2,211,2,101,2,26,3,1,2,1,0,10,565
3.424051377,0,446,2,335,1,29,3,1,4,1,1,13,947
4.626738301,2,926,5,195,1,17,5,0,5,1,0,1,346
2.072622836,5,420,0,269,0,20,2,0,6,1,0,5,216
2.309419257,4,612,1,167,7,17,2,0,6,1,0,18,203
3.988195657,5,264,2,66,0,26,3,0,6,0,0,6,890
2.312936575,4,50,1,56,0,25,2,0,3,1,0,4,614
2.8526534,2,426,1,411,4,20,5,0,6,1,1,2,782
3.037802318,2,461,3,231,2,25,4,1,8,1,0,2,197
2.442254271,4,684,0,484,1,31,1,1,5,1,0,18,449
2.370231517,1,849,0,117,3,18,5,0,2,1,0,13,720
1.347327782,0,249,1,360,3,25,2,0,0,1,0,13,681
5.039599231,3,232,3,309,2,27,7,0,8,1,0,1,991
2.720558397,2,459,2,189,1,30,3,0,1,0,0,5,949
2.080374752,0,447,2,186,2,20,7,0,2,1,0,14,167
1.097814748,3,265,0,496,0,34,6,0,7,1,0,14,847
2.19347229,5,801,1,423,1,20,7,1,5,1,0,2,698
1.664584526,3,398,3,189,2,31,2,0,9,0,0,7,576
2.154439682,2,629,3,46,4,17,6,0,3,0,0,19,269
1.898516927,1,880,2,72,1,21,3,1,6,0,0,11,706
2.343339639,1,643,2,277,1,15,1,0,5,1,0,3,252
2.793370266,0,703,4,282,0,26,7,0,8,0,1,18,858
5.339275823,5,972,4,299,4,32,4,0,1,1,0,14,353
1.162203091,0,90,1,421,1,27,4,1,4,0,1,4,410
2.941444227,4,800,4,397,2,17,5,0,1,1,0,9,188
1.154511936,1,52,3,363,2,34,1,0,0,0,0,17,685
3.290470775,0,143,4,311,3,20,5,0,0,1,1,5,698
0.107417412,4,108,0,279,1,28,6,1,1,0,0,2,79
1.867344831,5,789,0,278,0,28,6,1,6,1,0,14,546
4.39156707,3,456,5,451,0,23,1,0,9,0,0,13,340
1.651656705,0,67,2,314,4,27,1,1,8,1,0,8,892
2.231474251,4,543,2,255,1,15,4,0,3,1,0,10,430
2.307752165,1,800,1,187,3,18,1,0,8,1,0,9,628
2.507402114,3,921,0,76,3,27,7,0,6,1,0,9,598
4.032207367,0,557,5,286,4,34,1,0,3,1,0,1,166
3.233445941,1,635,1,217,7,20,2,0,9,1,0,18,242
1.88162339,3,937,1,316,0,15,1,0,9,0,0,7,160
4.232148589,2,381,4,47,3,28,4,0,9,1,1,17,708
3.919638199,1,218,2,128,4,15,4,0,8,0,0,3,291
1.144198191,2,825,1,35,1,24,4,0,5,0,1,14,690
4.279078909,5,721,1,15,2,31,3,0,6,1,0,11,342
2.325278788,0,898,2,283,3,33,7,0,7,1,0,13,704
2.283269455,4,730,2,242,0,31,5,0,2,1,0,17,361
1.280801645,0,990,0,123,2,34,1,1,6,0,1,11,916
1.608087091,1,255,2,143,2,21,3,1,9,0,0,8,257
5.074145903,2,918,4,434,4,23,4,0,9,1,0,14,310
2.280438596,2,570,0,322,1,26,4,0,9,1,0,17,64
3.678000105,3,554,5,187,2,34,4,0,6,0,0,14,408
2.648579138,0,395,1,34,3,27,1,0,8,1,0,6,984
2.085393814,0,353,4,57,2,16,3,0,3,0,0,2,803
1.836345557,1,164,4,289,1,26,3,0,3,1,0,18,484
1.366028648,2,713,0,423,2,33,2,0,2,1,0,6,938
1.39713996,1,136,1,352,1,31,5,0,6,1,0,8,682
0.461949228,1,144,0,310,3,16,4,0,0,0,0,12,434
4.232311022,5,792,3,308,0,16,6,0,5,0,0,1,317
3.187783704,2,477,3,81,0,20,2,0,3,0,1,10,341
0.947742089,1,747,0,449,1,21,1,1,1,0,0,1,150
1.174478109,2,499,1,210,2,19,2,0,5,1,0,4,237
2.097500349,1,675,1,335,5,26,4,0,2,1,1,10,279
4.169404081,4,835,2,42,3,25,2,0,5,0,1,10,181
4.28949795,1,590,4,106,3,24,4,0,1,1,0,11,71
1.497394528,1,764,0,54,0,31,2,0,8,1,1,4,555
3.305495462,4,51,4,272,4,22,4,0,5,1,0,17,594
3.668814863,0,127,4,371,1,24,3,0,7,1,1,8,151
4.192498847,2,373,3,411,4,26,2,0,8,0,1,14,180
4.384146579,3,792,3,79,6,16,3,0,9,0,0,15,224
6.462848457,4,147,5,310,6,22,5,0,9,1,1,17,521
0.5,0,678,0,302,2,20,7,0,2,1,0,6,950
3.5543737,1,159,5,414,0,15,5,1,0,1,0,4,896
3.154613627,5,728,0,227,0,27,5,0,9,1,1,19,736
0.3,0,506,1,216,1,28,2,0,3,0,0,19,487
3.487493008,4,537,0,181,2,24,5,0,4,1,0,12,568
0.697035999,5,858,1,255,0,23,3,0,5,0,0,14,441
1.421273155,1,420,1,423,2,25,3,0,5,0,0,8,455
1.464645123,0,386,0,404,1,30,6,1,2,0,1,6,323
3.782262379,3,939,1,265,1,22,6,0,4,0,0,8,185
1.906376047,2,648,4,273,0,29,6,1,6,0,0,12,319
2.142507993,2,71,1,398,1,28,5,0,7,1,0,19,117
4.200263295,4,771,4,273,2,18,5,1,7,1,0,1,450
2.899991812,1,354,4,14,2,26,1,0,2,0,0,10,429
2.700786286,1,973,4,19,1,31,1,0,1,0,0,11,381
3.158984598,2,321,2,280,2,32,2,0,5,1,1,2,555
5.919491722,0,539,5,239,3,19,1,0,8,0,0,7,133
3.786428033,1,885,2,321,3,22,3,0,7,1,0,6,143
0.53648265,3,495,1,379,4,19,3,0,2,0,0,18,735
3.465481965,3,981,5,64,4,17,2,0,1,0,0,2,858
4.365855207,1,327,5,396,3,30,2,0,3,1,0,12,952
2.24401252,1,700,5,50,3,16,7,1,0,0,0,1,884
0.2,2,902,0,147,2,18,4,0,2,0,0,19,70
1.387714746,4,426,1,400,2,17,1,0,1,0,0,14,513
2.375957492,2,281,2,456,2,26,4,0,0,0,0,5,147
5.538623877,4,794,5,124,1,23,5,0,8,0,0,6,405
4.141367747,3,641,5,72,4,33,6,0,9,0,0,6,289
1.090163105,4,475,3,353,3,27,6,0,0,0,0,7,269
4.419892299,2,104,5,419,1,28,3,1,5,0,0,4,463
4.842917286,1,852,5,43,4,23,7,0,5,0,0,19,327
3.655562109,4,490,3,387,2,19,2,0,5,1,0,7,68
1.904636936,2,83,1,261,2,22,5,0,8,0,0,2,940
2.82158197,3,378,2,465,3,15,7,0,5,1,0,1,205
4.505257546,5,894,4,432,2,30,4,0,6,1,0,12,564
1.795256214,4,503,2,453,1,27,5,0,2,0,1,14,797
3.77474739,3,437,1,206,2,24,5,0,9,0,0,8,680
0.1,3,813,2,365,1,23,2,0,1,0,0,11,233
3.700122438,0,479,3,372,4,30,1,0,7,0,0,5,849
4.067500713,5,525,5,419,4,23,2,0,3,0,1,19,263
1.785257971,4,174,5,261,1,26,2,0,1,0,0,16,959
4.067880732,2,572,4,71,0,18,1,1,9,0,1,8,992
2.183570749,4,531,1,403,0,23,7,1,3,0,0,7,509
4.222582929,4,366,5,234,3,32,1,0,4,0,0,10,673
3.69152492,5,171,1,365,2,30,2,0,8,1,0,18,494
1.2,3,596,0,63,3,16,1,0,7,1,1,6,421
4.789182236,3,630,4,168,2,28,3,0,1,1,0,16,828
0.861504358,3,362,1,303,3,18,5,1,0,1,0,5,375
